original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
1691,2,1260,719,1244,719,1277,720,0.68
1702,3,1262,715,1246,710,1279,720,0.75
1704,4,1262,713,1246,707,1279,720,0.73
1716,5,1261,695,1244,671,1279,720,0.76
1723,6,1260,706,1241,692,1279,720,0.70
1724,7,1260,705,1242,691,1279,720,0.69
1725,8,1260,705,1241,691,1280,720,0.68
1732,9,1260,702,1241,685,1279,720,0.71
1738,10,1261,698,1242,677,1280,720,0.73
1739,11,1261,698,1243,677,1280,720,0.72
1742,12,1261,700,1243,680,1280,720,0.75
1745,13,1264,702,1248,685,1280,720,0.75
1746,14,1264,702,1249,685,1280,720,0.72
1751,15,1266,700,1253,681,1280,720,0.51
1759,16,1268,702,1256,685,1280,720,0.58
3232,17,1176,591,1152,573,1200,609,0.56
3233,18,1051,659,1029,640,1073,678,0.60
3234,19,942,708,922,696,962,720,0.72
3235,22,871,711,859,703,883,720,0.70
8264,30,1219,716,1202,713,1236,720,0.61
8271,31,1224,715,1206,710,1242,720,0.65
8272,32,1224,714,1207,709,1241,720,0.67
8278,33,1224,714,1207,708,1242,720,0.65
8284,34,1224,713,1206,706,1242,720,0.66
8293,35,1228,708,1208,697,1248,720,0.71
8294,36,1229,708,1209,696,1249,720,0.72
8302,37,1228,702,1208,685,1248,720,0.74
8315,38,1235,699,1214,679,1257,720,0.77
8321,39,1237,697,1216,675,1259,720,0.75
8336,40,1242,690,1221,661,1263,720,0.79
8356,41,1247,677,1227,646,1267,708,0.77
8376,42,1258,670,1237,642,1279,699,0.74
8377,43,1258,670,1237,640,1279,700,0.75
8379,44,1258,673,1237,645,1279,701,0.75
8390,45,1259,670,1239,642,1280,699,0.75
8402,46,1260,645,1240,616,1280,675,0.72
8403,47,1260,668,1241,639,1280,698,0.73
8408,48,1261,664,1243,636,1280,693,0.73
8419,49,1262,661,1244,629,1280,693,0.75
8420,50,1262,661,1245,630,1280,693,0.74
8421,51,1262,661,1245,630,1280,693,0.75
8425,52,1261,661,1243,629,1280,693,0.75
8426,53,1262,661,1244,630,1280,692,0.74
8430,54,1263,655,1247,623,1280,687,0.72
8432,55,1263,653,1247,623,1280,683,0.73
8435,56,1263,652,1246,622,1280,682,0.74
8441,57,1264,652,1249,623,1280,682,0.73
8444,58,1264,652,1249,623,1280,682,0.71
8451,59,1265,652,1251,623,1280,681,0.67
8453,60,1265,653,1250,624,1280,682,0.69
8488,61,1265,647,1251,617,1280,677,0.65
8489,62,1265,645,1251,614,1280,677,0.66
8494,63,1264,644,1248,612,1280,677,0.71
8495,64,1265,645,1250,613,1280,677,0.68
8497,65,1265,645,1251,613,1280,677,0.60
8498,66,1265,646,1251,615,1280,677,0.61
8519,67,1266,650,1252,622,1280,679,0.67
8520,68,1266,650,1252,622,1280,679,0.67
8533,69,1267,651,1255,622,1280,681,0.67
8534,70,1268,653,1256,626,1280,681,0.69
8544,71,1269,651,1258,624,1280,679,0.70
9413,77,1255,617,1230,594,1280,641,0.61
9414,78,1124,703,1099,687,1149,720,0.72
10356,81,1101,440,1085,421,1117,459,0.72
10357,82,1101,441,1083,420,1119,463,0.76
10358,83,1103,443,1085,422,1121,465,0.76
10359,84,1103,444,1085,422,1121,466,0.77
10360,85,1103,447,1085,425,1122,470,0.74
10361,86,1104,447,1087,424,1122,471,0.75
10362,87,1105,449,1087,424,1123,475,0.77
10363,88,1104,451,1086,424,1123,479,0.76
10364,89,1105,454,1086,426,1125,482,0.77
10365,90,1108,456,1088,427,1128,486,0.75
10366,91,1109,457,1088,427,1130,487,0.74
10368,92,1112,457,1090,427,1135,487,0.77
10369,93,1113,457,1091,427,1135,487,0.76
10370,94,1115,458,1093,430,1137,487,0.71
10371,95,1117,463,1094,439,1140,487,0.73
10373,96,1117,462,1093,436,1142,488,0.73
10374,97,1120,463,1094,439,1146,488,0.74
10376,98,1120,463,1095,439,1145,488,0.74
10377,99,1118,463,1093,438,1143,488,0.73
10378,100,1113,436,1090,411,1137,462,0.75
10379,100,1107,431,1092,411,1122,451,0.58
10380,101,1113,436,1090,411,1137,462,0.76
10381,101,1108,436,1091,412,1126,460,0.61
10382,102,1113,460,1090,435,1136,485,0.77
10383,103,1112,459,1090,434,1135,485,0.75
10384,104,1112,436,1090,412,1135,461,0.72
10385,104,1106,430,1091,412,1122,448,0.55
10385,105,1112,436,1090,412,1135,460,0.76
10385,105,1107,433,1091,413,1123,454,0.59
10388,106,1111,457,1089,433,1134,482,0.75
10389,107,1110,455,1087,431,1134,480,0.78
10390,108,1110,455,1088,431,1133,479,0.79
10392,109,1108,453,1085,431,1132,476,0.78
10393,110,1107,451,1087,430,1128,473,0.77
10394,111,1107,450,1088,429,1127,472,0.77
10396,112,1107,451,1088,430,1127,472,0.77
10397,113,1108,452,1088,429,1128,475,0.77
10398,114,1113,457,1090,434,1136,480,0.76
10399,115,1116,433,1094,411,1139,456,0.75
10401,116,1116,455,1094,433,1138,478,0.73
10402,117,1116,454,1093,432,1139,477,0.73
10404,118,1115,451,1093,430,1138,473,0.72
10412,119,1119,451,1095,430,1143,473,0.72
10413,120,1118,452,1095,431,1141,473,0.73
10422,121,1113,451,1090,431,1136,472,0.75
10425,122,1107,448,1085,425,1130,472,0.77
10426,123,1107,448,1084,425,1131,472,0.78
10427,124,1105,423,1083,401,1128,446,0.77
10428,125,1104,447,1080,425,1128,470,0.76
10430,126,1105,446,1079,424,1131,469,0.74
10432,127,1104,421,1079,399,1130,443,0.71
10441,128,1097,440,1072,414,1122,467,0.78
10444,129,1094,410,1073,388,1115,433,0.73
10445,130,1094,410,1073,388,1115,432,0.69
10446,131,1094,433,1073,411,1115,456,0.69
10448,132,1093,434,1073,412,1114,456,0.69
10449,133,1094,433,1074,412,1114,454,0.69
10450,134,1095,432,1076,413,1115,452,0.62
10452,135,1096,429,1082,416,1110,443,0.78
10740,139,588,441,567,426,610,457,0.60
10742,140,588,417,567,402,610,433,0.62
10743,141,590,417,569,402,611,432,0.50
10745,142,590,417,569,402,611,432,0.51
10746,143,588,418,567,402,610,434,0.61
10747,144,588,418,567,402,610,434,0.61
10748,144,634,327,612,312,657,342,0.54
10749,146,588,418,567,403,610,434,0.59
10750,147,589,417,568,402,610,432,0.51
10757,148,625,327,598,311,653,344,0.63
10758,149,588,419,567,403,610,435,0.57
10759,149,622,328,595,310,649,346,0.54
10760,150,588,419,566,403,610,435,0.62
10761,150,627,329,596,311,659,348,0.59
10761,151,588,418,566,403,610,434,0.58
10761,151,629,331,597,312,661,350,0.55
10763,152,630,331,596,311,664,351,0.59
10763,152,588,418,566,403,610,434,0.54
10764,153,630,331,596,311,664,351,0.58
10765,153,588,418,566,403,610,434,0.52
10766,154,588,418,567,402,610,435,0.63
10767,155,588,418,567,403,610,434,0.51
10768,156,588,418,567,403,610,434,0.52
10769,156,615,332,588,313,642,351,0.51
10770,157,613,331,589,313,637,350,0.53
10771,157,588,418,567,403,610,434,0.52
10772,158,614,331,589,312,640,350,0.53
10773,158,588,418,566,403,610,434,0.52
10772,159,588,418,567,402,610,434,0.58
10772,159,619,331,587,313,652,349,0.53
10773,160,588,419,567,403,610,435,0.62
10774,160,617,329,585,312,650,347,0.56
10775,161,588,419,567,403,610,435,0.61
10776,162,588,419,566,403,610,435,0.58
10777,163,588,418,566,403,610,434,0.50
10781,164,588,418,567,403,610,434,0.52
10790,165,588,418,566,403,610,434,0.55
10791,166,588,418,567,403,610,434,0.55
10792,167,588,418,567,403,610,434,0.56
10793,167,618,325,594,311,642,340,0.51
11448,170,488,350,464,332,513,369,0.65
11448,170,589,418,567,402,611,435,0.64
11503,171,538,390,516,369,561,412,0.73
11507,172,542,394,521,374,563,415,0.75
11548,173,571,413,548,396,595,431,0.52
11549,175,626,391,601,372,651,410,0.57
11584,176,633,394,608,373,659,415,0.68
11584,176,587,418,566,402,609,435,0.55
11611,177,636,392,613,372,660,412,0.73
11611,177,588,418,566,402,610,435,0.65
11646,178,657,409,637,389,677,430,0.74
11646,178,588,416,566,398,610,435,0.60
11661,179,654,427,637,405,671,449,0.72
11661,179,588,417,567,400,610,434,0.64
11666,180,649,430,631,407,668,453,0.73
11666,180,588,417,567,400,610,434,0.67
11675,181,637,438,618,418,657,458,0.70
11675,181,588,418,567,401,609,435,0.65
11681,182,630,444,611,424,650,464,0.74
11681,182,588,418,567,402,609,435,0.59
11691,183,617,457,597,435,637,479,0.73
11691,183,588,418,567,401,609,435,0.64
11692,184,617,458,597,436,637,480,0.73
11693,184,588,418,567,401,609,435,0.63
11697,185,610,464,590,442,630,486,0.76
11697,185,587,419,567,403,608,435,0.50
11698,186,608,465,588,442,629,488,0.78
11703,187,600,474,580,453,621,496,0.74
11703,187,65,609,51,594,80,625,0.74
11716,188,584,478,563,460,605,496,0.73
11716,188,589,417,567,400,611,435,0.59
11724,189,581,473,559,455,604,491,0.75
11735,190,567,462,545,446,590,478,0.73
11736,191,565,461,542,445,588,477,0.74
11748,192,553,457,528,440,578,474,0.74
11748,192,588,419,568,404,609,435,0.51
11751,193,545,456,521,438,569,474,0.75
11751,193,588,419,567,404,609,434,0.57
11758,194,531,449,507,433,556,466,0.71
11758,194,588,418,566,402,610,435,0.61
11771,195,515,444,492,427,539,461,0.74
11771,195,589,418,567,402,611,435,0.67
11781,196,503,435,480,416,526,454,0.71
11781,196,588,418,567,402,610,435,0.67
11782,197,500,432,477,413,523,452,0.73
11783,197,588,418,567,402,610,435,0.64
11789,198,486,428,462,407,510,449,0.74
11789,198,587,419,566,404,609,435,0.67
11800,199,472,419,449,401,496,438,0.72
11800,199,587,420,566,405,608,435,0.64
11801,200,470,417,447,399,493,436,0.74
11816,201,444,432,419,413,469,451,0.75
11825,202,425,431,400,411,450,451,0.73
11826,203,422,406,398,386,446,426,0.75
11832,204,406,400,385,381,428,420,0.70
11855,205,368,402,346,383,390,421,0.74
11855,205,308,460,298,447,318,473,0.52
11888,206,308,445,287,425,329,466,0.76
11918,207,262,464,241,441,284,488,0.75
11985,208,205,429,186,407,224,451,0.76
11988,209,200,429,180,407,221,451,0.78
11996,210,194,428,176,407,213,450,0.78
12011,211,44,373,32,356,57,390,0.76
12011,211,186,415,168,389,204,442,0.75
12029,212,189,417,171,391,207,443,0.77
12059,213,187,413,172,394,202,433,0.74
12068,214,187,411,171,393,203,429,0.73
12069,215,186,411,171,394,201,428,0.71
