original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
2,1,699,586,688,574,711,598,0.76
2,1,129,435,110,413,149,458,0.71
2,1,778,559,765,548,791,570,0.69
2,1,409,214,393,196,426,232,0.63
2,1,397,183,377,167,418,200,0.55
13,2,133,441,115,424,151,459,0.71
17,3,135,441,119,425,151,457,0.70
23,4,137,443,121,429,154,458,0.66
24,5,140,445,122,429,158,462,0.70
27,6,142,448,124,433,161,463,0.70
29,7,142,448,125,434,159,463,0.69
31,8,143,449,126,435,161,464,0.69
32,9,144,450,127,435,161,466,0.70
37,10,145,453,128,436,162,471,0.71
38,11,144,454,127,436,162,472,0.71
40,12,145,454,128,437,162,472,0.71
41,13,145,453,128,436,162,471,0.70
49,14,146,455,130,437,163,473,0.72
52,15,146,454,129,438,164,471,0.72
53,16,149,454,130,437,168,471,0.74
72,17,162,485,144,468,180,503,0.69
84,18,167,465,149,449,185,481,0.69
85,19,167,465,150,450,185,480,0.70
99,20,168,465,152,451,185,480,0.69
103,21,169,463,152,449,186,478,0.69
138,26,177,491,159,479,195,504,0.50
151,27,177,469,158,454,196,485,0.70
154,28,177,470,158,455,197,486,0.71
166,29,181,474,160,455,203,494,0.70
171,30,181,499,161,480,201,519,0.72
173,31,182,477,164,458,201,496,0.69
175,32,184,477,166,459,203,496,0.67
182,33,192,479,173,462,211,497,0.70
187,34,195,483,175,465,216,501,0.74
193,35,201,485,178,464,224,507,0.73
194,36,202,486,180,466,224,507,0.73
197,37,205,484,185,467,225,502,0.72
206,38,209,510,190,494,228,527,0.71
208,39,212,485,192,469,233,501,0.74
209,40,214,484,194,469,235,500,0.74
210,41,214,485,195,470,234,500,0.74
214,42,220,487,200,472,240,502,0.72
215,43,219,485,200,471,239,500,0.69
251,44,238,494,218,478,259,510,0.71
285,45,245,521,224,504,267,538,0.72
286,46,245,496,224,480,266,513,0.71
291,47,246,493,225,479,268,508,0.70
453,48,699,585,689,574,710,597,0.74
453,48,588,421,568,406,609,437,0.64
453,48,409,213,396,199,423,228,0.61
453,48,397,182,377,167,417,197,0.56
453,48,679,167,644,149,715,185,0.55
453,48,345,514,326,502,364,527,0.54
454,49,345,538,327,526,364,551,0.61
459,50,350,515,329,503,371,527,0.64
472,51,344,539,327,527,361,551,0.63
483,52,332,536,317,522,347,550,0.71
493,53,321,536,306,522,337,550,0.69
494,54,319,535,304,521,335,550,0.71
497,55,318,535,302,520,334,550,0.70
498,56,316,533,300,519,333,548,0.71
562,60,249,496,233,484,265,509,0.70
570,61,239,518,224,504,255,533,0.73
579,62,231,517,214,503,249,532,0.74
591,63,221,490,204,476,239,505,0.74
593,64,216,491,200,476,233,506,0.75
594,65,218,491,200,476,236,507,0.73
597,66,219,491,201,475,238,507,0.73
607,67,699,585,689,574,709,597,0.72
607,67,219,494,199,475,240,514,0.70
607,67,411,216,397,202,425,230,0.66
607,67,589,421,568,405,610,437,0.62
607,67,776,559,765,548,788,570,0.61
607,67,396,181,377,167,416,196,0.59
607,67,611,170,584,160,638,181,0.54
610,68,219,518,199,499,240,538,0.70
611,69,218,518,198,498,238,538,0.71
615,70,222,496,200,476,245,517,0.71
619,71,227,496,201,475,254,517,0.72
620,72,228,496,201,475,255,518,0.73
621,73,231,498,205,477,257,519,0.73
622,74,231,499,205,479,258,519,0.73
629,75,234,498,209,479,260,518,0.68
631,76,238,499,215,481,261,517,0.68
638,77,243,494,226,477,261,511,0.71
638,77,226,493,207,478,245,509,0.63
638,77,235,494,210,478,260,510,0.60
644,78,241,486,216,466,267,507,0.70
656,79,246,466,223,438,270,495,0.78
660,80,247,461,224,433,271,490,0.80
675,81,246,430,225,400,268,461,0.79
676,82,246,428,225,398,267,458,0.78
681,83,245,412,222,384,269,441,0.79
14890,85,699,585,689,573,709,597,0.68
14890,85,408,213,394,199,423,228,0.64
14890,85,397,181,378,167,417,196,0.58
14890,85,380,377,341,350,420,405,0.58
14890,85,588,420,567,405,609,436,0.54
14890,85,611,160,586,139,637,181,0.51
14890,85,777,559,765,548,790,570,0.50
14907,86,375,392,338,357,413,427,0.55
14918,87,370,429,333,393,407,466,0.68
14919,88,369,430,332,393,406,468,0.72
14925,89,372,413,337,372,407,455,0.64
14930,90,368,426,335,394,401,459,0.62
14930,90,371,413,333,368,409,459,0.55
14933,91,367,425,333,389,401,462,0.69
14938,92,365,426,328,384,403,469,0.65
14943,93,353,440,322,405,385,475,0.55
14946,94,358,440,322,403,395,477,0.68
14963,96,345,450,305,411,386,490,0.55
14964,98,337,464,297,426,378,503,0.61
14977,99,333,474,293,444,374,504,0.51
14982,100,333,472,292,439,374,506,0.63
14983,101,326,477,290,447,363,507,0.59
14996,102,307,485,283,460,331,511,0.65
14996,102,313,481,283,451,344,511,0.55
14997,103,302,491,281,470,324,512,0.68
14998,103,377,471,353,442,401,500,0.53
15001,104,699,586,689,574,709,598,0.66
