original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
9366,1,398,180,377,165,419,196,0.63
9366,1,717,225,709,217,725,233,0.51
9459,12,643,328,615,313,671,344,0.60
9493,13,638,328,609,311,668,346,0.59
9506,14,636,330,607,313,666,347,0.63
9517,15,631,353,603,335,659,371,0.65
9518,16,630,353,603,335,658,371,0.64
9526,17,628,353,598,335,659,371,0.62
9544,18,620,355,591,337,650,374,0.62
9545,19,622,355,591,337,654,374,0.62
9551,20,620,331,589,313,651,350,0.59
9552,21,619,355,589,336,650,374,0.61
9560,22,620,354,589,335,651,373,0.61
9592,23,616,354,589,334,644,374,0.64
9602,24,398,179,377,164,419,194,0.64
9602,24,617,331,592,311,643,351,0.60
9632,26,608,355,578,334,638,376,0.53
9636,27,606,332,576,311,636,353,0.54
9638,28,608,332,576,311,641,354,0.51
9646,29,604,333,568,311,641,355,0.57
9647,30,604,333,568,311,641,355,0.54
9649,31,604,333,567,310,642,356,0.58
9656,32,604,332,567,310,642,355,0.58
9657,33,604,333,566,310,642,356,0.60
9662,34,603,333,568,310,639,357,0.61
9664,35,603,333,568,310,639,356,0.62
9665,36,603,332,568,309,639,356,0.61
9666,38,601,334,566,312,637,357,0.52
9674,39,600,334,563,312,637,357,0.54
9695,40,605,357,576,334,634,381,0.64
9697,41,608,334,580,311,637,357,0.61
9698,42,610,334,582,312,638,357,0.60
9700,43,609,358,581,335,638,381,0.59
9701,44,609,334,581,311,638,357,0.58
9706,45,610,333,583,311,638,356,0.65
9708,46,611,357,584,334,638,380,0.72
9709,47,610,333,584,311,637,356,0.72
9711,48,606,333,583,311,630,356,0.65
9713,49,605,357,583,335,627,379,0.70
9714,50,606,333,584,311,629,355,0.68
9715,51,607,332,583,310,631,354,0.68
9730,52,607,356,578,334,636,379,0.62
9748,53,603,355,576,333,630,377,0.62
9750,54,603,355,577,333,630,378,0.62
9773,55,601,355,575,332,627,379,0.63
9778,56,601,331,574,309,628,354,0.67
9804,57,596,329,570,304,623,354,0.70
9805,58,596,353,570,329,623,377,0.71
9810,59,597,328,569,303,625,353,0.69
9823,60,596,347,569,320,623,375,0.76
9824,61,596,324,569,297,623,351,0.79
9825,62,594,323,566,295,623,352,0.76
9828,63,591,322,562,294,621,351,0.73
9831,64,591,323,562,294,620,352,0.76
9831,64,716,225,709,217,724,233,0.52
9832,65,591,345,561,316,621,375,0.73
9849,66,586,345,557,316,615,375,0.70
9850,67,585,345,556,317,614,374,0.71
9853,68,581,343,554,315,609,372,0.72
9856,69,584,344,551,314,618,374,0.70
9866,70,583,344,549,314,617,374,0.69
9881,71,577,319,547,291,608,347,0.76
9887,72,576,339,544,311,608,368,0.75
9888,73,574,339,543,310,606,369,0.75
9889,74,574,339,541,310,607,368,0.74
9890,75,574,339,540,310,608,368,0.70
9892,76,574,339,540,311,608,368,0.66
9895,77,573,339,539,312,608,367,0.68
9897,78,573,339,538,312,608,367,0.66
9917,79,554,313,532,291,577,336,0.64
9917,79,398,179,377,165,420,194,0.59
9917,79,569,316,531,290,607,342,0.59
9918,80,555,313,531,291,579,335,0.64
9919,80,569,316,531,290,607,342,0.60
9930,81,552,312,529,290,576,334,0.73
9930,81,558,315,529,289,587,341,0.59
9951,82,554,307,532,284,577,331,0.66
9951,82,563,309,531,284,596,335,0.59
9952,83,555,307,533,283,578,331,0.66
9953,83,562,309,532,283,592,335,0.64
9954,84,555,305,534,283,576,328,0.67
9955,84,564,308,534,283,595,333,0.60
9956,85,556,305,535,282,577,329,0.67
9957,85,564,307,535,282,594,333,0.61
9960,86,556,299,534,279,578,319,0.70
9960,86,560,304,535,279,585,329,0.68
9960,86,568,307,534,279,602,335,0.64
9968,87,558,297,536,272,581,322,0.75
9968,87,565,302,535,272,595,333,0.73
9979,88,564,324,533,294,595,354,0.71
9982,89,565,299,536,268,594,330,0.73
9982,89,553,282,535,266,572,299,0.57
9989,90,566,295,538,263,595,328,0.81
9990,91,566,294,538,262,594,327,0.80
9998,92,568,294,541,261,596,328,0.74
10000,93,569,295,544,261,595,329,0.68
10000,93,567,284,544,261,590,308,0.59
10001,94,569,295,544,262,594,328,0.68
10002,94,567,284,545,261,589,307,0.61
10003,95,570,294,546,261,595,327,0.72
10003,95,569,284,546,260,592,308,0.63
10018,96,576,290,550,257,603,324,0.81
10020,97,577,313,550,279,604,347,0.79
10025,98,578,285,554,253,603,317,0.74
10025,98,716,225,709,217,724,233,0.62
10026,99,579,285,554,253,604,317,0.75
10027,99,716,225,709,217,724,233,0.62
10029,100,579,283,554,251,605,315,0.74
10030,101,579,283,554,251,605,316,0.75
10032,102,580,282,555,250,605,315,0.74
10033,103,582,282,557,249,607,315,0.75
10034,104,582,283,557,250,607,316,0.77
10035,104,717,225,709,218,725,233,0.65
10036,105,583,282,559,249,607,315,0.75
10037,105,717,225,709,218,725,233,0.67
10038,106,582,306,559,273,606,340,0.76
10045,107,582,282,558,249,606,316,0.74
10057,108,582,282,556,248,609,316,0.73
10057,108,717,225,709,217,725,233,0.65
10073,109,580,280,556,245,605,315,0.73
10074,110,580,280,556,245,605,315,0.74
10083,111,581,306,556,272,606,340,0.78
10085,112,581,282,556,248,607,316,0.79
