original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
1818,1,699,586,689,574,710,598,0.75
1818,1,717,227,709,220,726,235,0.69
1818,1,1166,44,1133,7,1199,81,0.66
1818,1,397,181,378,167,416,195,0.63
1818,1,411,215,398,202,425,229,0.60
1818,1,779,559,770,548,789,570,0.58
1818,1,589,421,569,406,609,436,0.54
1819,2,1177,91,1148,72,1206,111,0.67
1820,3,1217,203,1192,166,1243,240,0.71
1821,3,1215,213,1192,187,1239,240,0.66
1822,4,1154,445,1134,414,1175,477,0.63
1823,5,1045,695,1026,679,1064,712,0.70
10069,7,231,377,213,357,249,398,0.74
10069,7,699,586,689,574,710,598,0.74
10069,7,397,181,377,167,417,196,0.65
10069,7,409,213,396,198,423,229,0.62
10069,7,588,420,568,405,609,436,0.52
10069,7,779,558,768,547,790,570,0.51
10069,7,611,160,586,140,637,180,0.50
10074,8,227,390,207,362,247,419,0.74
10094,9,222,437,203,410,241,464,0.76
10100,10,215,452,196,424,234,480,0.73
10102,11,211,453,192,426,231,480,0.77
10113,12,214,452,194,424,234,481,0.73
10114,13,214,453,195,424,234,482,0.73
10189,14,234,456,213,428,256,485,0.78
11381,15,314,452,295,426,334,479,0.77
11381,15,699,585,689,574,709,597,0.74
11381,15,397,181,377,167,417,195,0.62
11381,15,409,213,397,200,422,227,0.62
11381,15,612,159,588,139,637,180,0.52
11632,16,313,457,293,431,333,484,0.75
11632,16,699,585,689,574,709,597,0.72
11632,16,35,690,17,671,53,709,0.70
11632,16,397,181,377,167,417,196,0.62
11632,16,410,213,397,200,423,227,0.62
11632,16,612,159,587,139,637,180,0.52
11632,16,588,420,568,405,609,436,0.52
11633,17,226,509,213,493,239,525,0.76
11634,17,312,458,293,432,332,485,0.75
11635,18,312,483,293,457,332,509,0.75
12557,19,317,473,297,446,338,501,0.77
12557,19,699,585,689,574,709,597,0.74
12557,19,409,214,396,200,423,228,0.65
12557,19,396,181,377,167,416,195,0.62
12557,19,588,420,568,404,609,436,0.53
12557,19,612,159,588,140,637,179,0.50
12558,20,316,473,296,446,337,501,0.76
12851,21,310,476,292,449,329,503,0.74
12851,21,699,585,689,574,709,597,0.71
12851,21,409,214,396,200,422,228,0.64
12851,21,396,181,377,167,416,195,0.63
12851,21,612,159,587,138,637,180,0.54
12851,21,588,420,568,404,609,436,0.53
12871,22,303,497,283,473,324,521,0.79
12940,23,278,449,259,422,297,477,0.74
12940,23,409,213,396,200,422,227,0.63
12940,23,699,585,689,574,709,597,0.63
12940,23,397,180,377,166,417,195,0.61
12940,23,612,158,587,137,637,180,0.52
12940,23,588,420,568,405,609,436,0.51
13168,24,279,435,259,407,300,463,0.75
13187,25,279,434,259,406,299,463,0.75
13237,26,256,415,237,392,276,439,0.76
13237,26,409,214,396,200,423,229,0.65
13237,26,396,181,377,167,416,195,0.63
13237,26,699,585,690,574,709,596,0.62
13237,26,612,158,587,136,637,180,0.56
13237,26,588,420,568,404,609,436,0.52
13294,27,188,415,169,391,208,439,0.76
13300,28,183,425,162,399,204,452,0.74
13303,29,185,427,165,401,205,453,0.72
13306,30,186,434,166,408,207,460,0.79
13308,31,184,437,161,411,207,463,0.78
13309,32,183,437,161,411,206,464,0.76
13316,33,184,465,162,438,206,493,0.73
13320,34,183,468,161,440,206,496,0.74
13324,35,186,471,161,444,211,498,0.77
13344,36,183,444,161,416,205,472,0.77
13348,37,176,446,153,420,200,473,0.82
13352,38,172,450,149,426,196,475,0.78
13353,39,170,451,147,427,193,476,0.80
13356,40,168,452,143,428,194,476,0.77
13357,41,167,453,142,431,192,476,0.77
13359,42,169,476,145,454,194,499,0.78
13360,43,169,452,144,429,194,475,0.78
13362,44,164,451,138,428,191,474,0.77
13363,45,162,452,137,430,187,475,0.76
13364,46,160,452,136,430,185,475,0.74
13366,47,159,454,136,432,182,476,0.75
13366,47,151,456,128,439,175,474,0.54
13368,48,148,480,119,462,177,498,0.72
13369,49,146,455,119,436,174,474,0.75
13371,50,142,455,113,437,171,473,0.73
13373,51,137,452,107,434,167,471,0.74
13374,52,135,452,106,434,165,471,0.73
13375,53,133,450,104,433,163,468,0.70
13377,54,132,450,102,432,163,468,0.69
13378,55,133,449,102,430,164,468,0.69
13379,55,115,447,101,430,129,465,0.51
13380,56,135,448,106,430,164,467,0.68
13381,57,124,445,102,426,146,464,0.67
13382,57,131,445,102,426,161,465,0.64
13383,58,127,444,98,423,157,465,0.66
13384,59,127,444,99,425,155,464,0.68
13385,60,124,445,101,427,147,463,0.68
13386,61,126,446,103,428,150,464,0.68
13387,62,128,445,106,427,150,464,0.69
13388,63,133,446,107,427,160,466,0.71
13389,64,134,445,109,425,160,465,0.72
13390,65,134,442,110,422,159,463,0.73
13391,66,132,466,108,446,157,487,0.74
13391,67,128,464,106,442,151,486,0.75
13392,68,128,439,105,418,152,460,0.76
13393,69,122,437,101,416,144,459,0.77
13394,70,121,460,100,440,143,480,0.80
13395,71,119,435,99,416,140,454,0.80
13396,72,119,457,98,437,141,477,0.77
13397,73,120,456,98,435,143,477,0.75
13400,74,117,450,96,429,139,472,0.74
13401,75,118,448,96,426,141,471,0.73
13402,76,116,423,95,401,138,446,0.75
13403,77,116,423,94,401,139,445,0.76
13404,78,116,423,94,402,138,444,0.76
13407,79,121,419,98,400,144,439,0.77
13408,80,121,418,98,398,144,438,0.77
