original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
3,1,98,547,84,533,112,561,0.69
3,1,414,211,398,193,430,229,0.65
3,1,841,557,826,542,857,573,0.59
3,1,281,550,269,536,294,565,0.53
3,1,597,423,575,401,620,446,0.52
3,1,613,156,586,134,640,179,0.51
4,3,718,224,710,216,727,233,0.62
5,4,718,224,710,216,727,232,0.61
6,5,718,224,710,216,727,232,0.60
7,8,1124,619,1095,598,1153,641,0.57
23,11,1270,674,1261,661,1280,687,0.71
24,12,1249,670,1218,649,1280,692,0.67
25,13,1230,649,1188,623,1272,675,0.67
26,13,1221,653,1187,631,1256,676,0.54
27,13,1211,654,1187,634,1235,674,0.53
28,14,1211,690,1171,660,1252,720,0.68
29,15,1197,703,1159,686,1236,720,0.76
30,19,869,697,856,681,883,714,0.75
31,20,839,690,818,667,860,713,0.71
32,21,818,705,797,691,839,720,0.71
33,22,794,709,776,699,813,720,0.66
34,23,770,694,754,673,787,715,0.72
35,23,684,662,677,653,692,671,0.54
36,24,744,690,726,666,762,715,0.70
37,25,725,677,708,652,743,703,0.74
38,26,712,656,696,630,728,682,0.73
39,27,699,630,682,605,717,656,0.72
40,27,848,559,835,546,861,572,0.54
41,28,684,600,669,576,700,624,0.77
42,29,660,569,645,545,676,594,0.73
43,30,637,533,619,507,656,559,0.74
44,31,625,499,608,475,642,523,0.66
45,31,594,422,568,401,621,444,0.61
46,32,622,474,606,450,639,498,0.71
47,32,593,424,569,403,618,445,0.51
48,33,638,458,621,437,655,480,0.70
49,33,594,424,569,403,620,445,0.58
50,34,668,450,652,428,684,473,0.69
51,34,39,152,5,130,73,175,0.62
52,34,594,423,569,403,619,444,0.53
53,35,681,434,665,411,697,458,0.74
54,35,143,170,120,150,166,191,0.65
55,35,593,422,568,402,618,443,0.61
56,35,136,177,107,159,166,196,0.54
57,36,669,407,654,386,684,429,0.65
58,36,244,239,226,217,263,261,0.60
