original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
5,1,1180,612,1161,591,1200,634,0.74
5,1,134,661,121,648,147,675,0.66
5,1,364,541,342,521,387,561,0.61
5,1,543,470,529,455,558,485,0.59
6,2,1182,637,1163,616,1202,658,0.73
7,3,1184,638,1166,617,1203,659,0.75
9,4,1190,638,1169,616,1212,661,0.77
13,5,1194,639,1175,618,1214,661,0.75
16,6,1195,636,1175,615,1215,657,0.74
21,7,1200,628,1180,606,1221,651,0.74
22,8,1204,624,1185,604,1224,645,0.75
23,9,1205,623,1186,602,1224,645,0.74
24,10,1208,621,1188,599,1229,644,0.76
25,13,1216,618,1197,597,1236,639,0.74
26,14,1218,617,1200,596,1237,638,0.74
34,15,1226,613,1206,591,1247,636,0.74
35,16,1229,613,1209,591,1249,636,0.75
37,17,1234,613,1213,590,1255,637,0.74
38,18,1238,613,1216,589,1261,638,0.75
39,19,1151,720,1132,720,1171,720,0.54
42,20,1244,587,1223,565,1265,610,0.75
43,21,1247,589,1227,565,1267,613,0.75
44,22,1145,706,1123,693,1168,720,0.58
45,23,1252,587,1228,563,1276,611,0.76
46,23,1142,706,1121,692,1164,720,0.65
47,24,1253,587,1231,564,1276,610,0.75
48,24,1140,706,1121,692,1160,720,0.64
49,25,1256,611,1234,587,1278,635,0.74
50,26,1258,585,1237,562,1279,608,0.76
51,26,1140,701,1120,685,1161,718,0.67
50,27,1261,611,1243,587,1280,635,0.75
52,28,1262,612,1245,588,1280,636,0.73
53,29,1133,711,1114,703,1153,720,0.73
54,30,1265,613,1252,591,1279,636,0.75
55,31,1132,691,1112,671,1152,711,0.74
56,31,1267,589,1255,565,1280,614,0.72
57,32,1269,616,1258,593,1280,640,0.73
58,33,1270,621,1260,596,1280,646,0.70
59,34,1270,621,1260,597,1280,646,0.66
60,35,1127,701,1108,682,1147,720,0.73
61,36,1127,699,1108,678,1146,720,0.73
62,37,1126,697,1108,674,1145,720,0.73
65,39,1127,690,1108,665,1146,716,0.72
68,40,1126,680,1108,654,1145,706,0.73
69,41,1126,652,1107,628,1146,677,0.72
70,41,592,419,566,404,618,435,0.59
71,41,494,332,480,317,509,347,0.50
73,42,1123,644,1105,620,1141,669,0.72
73,42,492,343,476,321,509,365,0.69
73,42,542,468,529,454,556,483,0.60
73,42,594,420,566,403,622,437,0.57
74,43,489,346,469,323,509,369,0.69
75,43,543,469,529,455,557,483,0.62
76,43,595,420,566,403,625,437,0.56
77,44,487,372,467,349,507,396,0.66
78,45,1122,636,1103,612,1142,660,0.74
79,45,485,353,468,331,503,375,0.71
80,46,1121,655,1103,632,1140,678,0.74
79,47,1120,653,1102,631,1138,676,0.73
80,48,1119,654,1101,632,1137,676,0.74
81,49,477,370,456,346,498,395,0.73
82,49,543,471,529,455,558,487,0.68
83,49,587,420,566,404,609,436,0.62
83,50,480,383,461,357,500,410,0.76
83,50,543,470,529,454,558,487,0.66
83,50,597,420,567,402,628,439,0.62
90,51,1118,636,1099,618,1138,655,0.76
90,51,472,408,451,384,493,432,0.76
90,51,543,471,529,454,558,488,0.68
91,52,1119,662,1100,644,1138,680,0.75
93,53,1116,666,1097,646,1135,687,0.74
94,54,465,419,446,395,485,444,0.77
95,54,1117,644,1098,623,1136,665,0.77
96,54,543,470,529,454,557,487,0.68
97,55,1116,669,1097,648,1135,691,0.77
98,56,1115,670,1096,648,1134,693,0.77
99,57,465,434,445,409,485,460,0.77
100,57,543,471,529,455,558,488,0.65
101,57,586,421,565,406,608,436,0.62
102,57,355,539,344,524,366,554,0.51
101,58,1113,686,1095,663,1132,709,0.76
102,59,459,453,439,428,480,479,0.79
103,59,543,470,529,454,557,487,0.68
104,60,459,457,439,432,480,482,0.78
105,60,543,470,529,454,557,487,0.67
106,61,460,460,442,436,479,485,0.75
107,61,543,470,529,454,557,487,0.67
107,62,1112,698,1094,676,1130,720,0.73
108,63,456,468,434,442,478,494,0.77
109,63,543,471,529,455,557,487,0.66
112,64,451,477,432,453,471,501,0.75
112,64,543,470,529,454,557,487,0.68
113,65,451,480,430,456,472,505,0.81
114,65,1113,691,1095,668,1131,714,0.74
115,65,543,471,529,455,558,488,0.69
116,65,363,538,345,523,381,554,0.53
