original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
1,2,38,642,18,618,58,667,0.71
2,9,587,418,567,403,607,434,0.70
3,10,587,418,568,402,607,434,0.72
3703,11,587,419,567,403,607,435,0.56
3704,12,171,412,155,396,187,429,0.62
3707,13,168,423,149,403,187,444,0.76
3713,14,159,433,137,405,182,461,0.82
3715,15,155,435,132,408,179,462,0.81
3716,16,150,438,124,413,176,463,0.77
3718,17,143,417,113,394,173,440,0.74
3718,17,130,421,113,405,148,438,0.62
3719,18,139,415,112,394,167,437,0.67
3720,18,127,416,110,400,144,432,0.66
3721,19,130,417,104,398,156,436,0.69
3722,19,138,415,112,394,165,436,0.59
3723,19,147,414,130,395,165,434,0.52
3724,20,122,417,100,399,145,435,0.69
3725,20,131,416,100,396,162,436,0.57
3726,20,114,416,100,399,129,433,0.55
3723,21,117,414,99,396,135,432,0.71
3723,21,127,414,98,395,156,434,0.57
3723,21,113,413,99,397,127,429,0.56
3724,22,127,415,98,396,156,434,0.70
3725,22,118,414,98,396,138,432,0.65
3726,23,127,413,99,393,156,433,0.71
3726,23,120,413,99,394,141,432,0.52
3727,24,129,437,102,417,156,457,0.71
3729,25,134,439,111,419,158,460,0.75
3730,26,136,440,113,420,160,460,0.73
3734,27,135,436,111,415,159,458,0.72
3735,28,136,432,113,410,159,455,0.74
3736,29,136,407,113,386,159,429,0.75
3738,30,137,403,113,381,161,426,0.78
3739,31,136,425,112,404,161,447,0.78
3740,32,136,423,113,402,160,445,0.74
3741,33,135,421,111,400,159,442,0.73
3742,34,136,417,112,395,160,440,0.74
3743,35,137,415,113,392,161,439,0.76
3744,36,137,414,112,391,162,437,0.75
3745,37,135,411,112,387,158,436,0.77
3746,38,137,409,113,387,161,432,0.75
3748,39,133,404,111,380,155,428,0.73
3749,40,135,402,112,377,158,427,0.75
3750,41,136,399,114,375,159,424,0.76
3751,42,135,396,113,370,158,422,0.77
3752,43,137,393,114,366,160,421,0.75
3753,44,139,367,115,340,163,394,0.74
3754,45,139,363,116,335,162,391,0.73
3755,46,140,359,117,332,164,386,0.73
3756,47,142,378,119,352,165,405,0.73
3757,48,145,377,122,349,169,405,0.76
3758,49,147,375,124,347,171,403,0.74
3759,50,151,373,128,347,175,400,0.73
3760,51,151,370,128,342,174,398,0.75
3761,52,152,367,130,340,175,394,0.75
3762,53,155,366,132,340,179,392,0.73
3763,54,156,366,134,340,179,392,0.75
3764,55,156,364,133,337,180,391,0.74
3765,56,157,363,134,336,181,390,0.74
3769,57,161,360,137,331,185,389,0.76
3770,58,160,359,138,330,182,388,0.72
3771,59,161,358,139,329,184,388,0.73
3772,60,163,356,140,328,186,385,0.72
3774,61,164,355,140,325,188,386,0.76
3775,62,165,354,142,322,189,386,0.74
3776,63,167,329,143,297,191,361,0.74
3777,64,167,353,144,320,191,386,0.69
3778,65,168,352,144,320,192,385,0.71
3779,66,167,352,144,319,191,385,0.72
3780,67,168,351,144,318,193,384,0.68
3781,68,170,348,145,315,195,382,0.68
3782,69,169,349,145,315,193,383,0.66
3784,70,168,350,144,316,193,384,0.66
3786,71,168,352,144,320,192,384,0.75
3787,72,167,356,144,326,191,386,0.69
3788,73,171,358,145,331,197,386,0.69
3789,74,171,358,146,330,197,386,0.73
3790,75,170,358,145,333,195,384,0.70
3791,76,170,358,146,331,195,386,0.73
3792,77,169,361,146,334,193,388,0.76
3793,78,171,362,147,336,195,389,0.76
3794,79,175,365,149,340,202,390,0.73
3795,80,180,364,152,339,208,390,0.76
3797,81,182,344,155,320,209,368,0.77
3798,82,186,368,160,346,213,391,0.73
3799,83,188,368,162,345,214,391,0.71
3800,84,191,369,165,346,217,392,0.72
3801,85,194,367,168,344,221,391,0.74
3802,86,197,365,169,341,225,390,0.75
3804,87,203,365,177,341,229,389,0.73
3805,88,204,340,179,316,229,365,0.76
3806,89,207,341,183,318,232,365,0.75
3807,90,212,363,186,340,239,387,0.75
3808,91,213,363,189,340,238,387,0.73
