original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
4,1,172,476,148,453,196,500,0.71
4,1,411,210,393,190,429,231,0.63
4,1,398,182,376,164,420,200,0.54
5,2,172,474,150,454,194,495,0.74
11,3,169,498,147,477,192,519,0.73
12,4,170,475,149,455,192,496,0.74
16,5,172,475,150,458,195,492,0.72
17,6,172,475,151,459,193,492,0.73
21,7,175,474,152,457,199,492,0.74
22,8,175,474,152,457,198,492,0.73
38,9,176,475,155,457,198,493,0.74
44,10,177,476,154,457,200,495,0.76
45,11,177,475,155,456,200,494,0.74
56,12,179,474,155,457,203,491,0.73
76,13,178,474,153,457,203,491,0.74
85,14,175,471,150,454,201,489,0.74
86,15,175,471,151,454,200,489,0.75
105,16,168,467,144,450,193,484,0.75
113,17,167,464,144,447,191,482,0.72
114,18,167,465,143,448,191,483,0.72
115,19,165,464,143,447,188,482,0.73
116,20,164,463,140,445,189,482,0.74
121,21,159,484,134,466,185,503,0.71
122,22,156,484,133,466,179,502,0.74
124,23,154,458,130,440,178,477,0.75
127,24,154,456,129,438,180,475,0.74
128,25,154,456,130,438,179,475,0.74
134,26,150,454,127,437,174,472,0.75
135,27,150,478,127,460,173,496,0.75
136,28,149,477,126,459,173,495,0.74
140,29,147,451,123,433,171,469,0.76
144,30,142,448,119,430,165,466,0.70
147,31,139,444,115,424,164,465,0.70
148,32,140,444,116,424,164,464,0.71
149,33,138,445,115,426,162,464,0.71
150,34,138,443,114,424,163,463,0.71
152,35,137,442,114,423,161,462,0.73
153,36,138,442,114,423,162,462,0.74
154,37,138,442,114,422,162,462,0.75
155,38,137,441,114,422,161,461,0.74
157,39,137,440,113,420,161,460,0.74
164,40,134,436,112,417,157,456,0.76
166,41,135,435,113,416,158,455,0.74
167,42,135,433,112,412,158,455,0.74
179,43,133,430,111,410,156,450,0.72
180,44,133,429,111,409,156,450,0.72
183,45,131,428,109,408,153,448,0.75
184,46,129,452,106,432,152,472,0.76
185,47,130,450,108,429,152,471,0.76
187,48,132,452,110,431,154,473,0.74
188,49,132,427,111,407,153,448,0.74
190,50,132,450,110,430,155,471,0.75
191,51,130,425,107,405,153,446,0.75
192,52,129,447,106,425,152,469,0.78
193,53,130,446,107,424,153,468,0.77
194,54,131,446,108,425,154,468,0.78
196,55,131,421,108,401,155,441,0.78
197,56,131,421,108,401,154,441,0.78
198,57,130,420,107,401,153,439,0.78
199,58,130,418,107,398,153,439,0.79
200,59,130,442,107,422,154,463,0.79
201,60,130,443,107,422,154,464,0.80
202,61,130,443,107,423,154,463,0.80
203,62,131,442,108,422,154,463,0.79
207,63,130,441,107,420,154,462,0.77
208,64,131,439,106,419,156,459,0.78
210,65,126,437,102,416,150,458,0.71
215,66,128,433,104,412,152,455,0.76
219,67,128,408,104,386,152,430,0.76
222,68,128,430,105,407,151,453,0.78
223,69,130,406,107,383,154,430,0.77
224,70,134,410,112,388,157,432,0.72
227,71,134,430,111,409,157,452,0.77
229,72,133,429,110,408,156,450,0.78
230,73,133,428,109,407,157,450,0.78
231,74,132,428,108,407,156,450,0.78
232,75,132,428,108,407,157,449,0.77
234,76,133,427,111,406,156,449,0.77
235,77,134,427,111,406,157,448,0.76
240,78,135,403,112,384,158,423,0.77
241,79,135,403,112,384,158,423,0.76
243,80,135,403,113,383,158,423,0.76
258,81,138,402,115,382,162,423,0.76
269,82,144,400,119,381,169,420,0.72
281,83,139,396,115,375,163,417,0.72
282,84,139,396,115,376,164,417,0.72
287,85,140,421,116,402,165,440,0.74
289,86,140,394,115,374,165,415,0.74
290,87,141,395,116,375,166,416,0.73
301,88,146,395,121,375,171,416,0.77
301,88,718,226,709,217,727,235,0.67
301,88,397,180,377,166,417,195,0.66
301,88,412,213,398,199,426,228,0.63
301,88,589,421,568,405,610,437,0.60
301,88,614,157,591,136,638,178,0.55
305,89,146,394,122,374,171,414,0.78
307,90,145,418,119,398,172,438,0.77
310,91,150,390,125,369,176,412,0.76
311,92,151,414,126,393,177,435,0.76
312,93,151,390,126,369,176,411,0.77
