original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
3639,1,173,469,150,453,196,486,0.73
3639,1,398,180,377,165,419,195,0.63
3642,2,172,470,150,453,195,487,0.76
3642,2,214,379,199,361,229,398,0.75
3646,3,173,471,150,454,196,488,0.74
3646,3,214,390,197,365,231,415,0.74
3649,4,214,399,195,372,233,426,0.79
3649,4,172,470,150,454,195,487,0.75
3650,5,214,403,194,376,234,431,0.77
3651,5,172,470,150,453,195,487,0.75
3654,6,172,470,150,454,195,487,0.76
3654,6,213,419,195,392,232,447,0.76
3659,7,212,434,193,406,231,462,0.76
3659,7,172,470,150,454,195,486,0.75
3660,8,210,439,191,413,230,466,0.79
3661,8,172,470,150,454,194,486,0.75
3662,9,210,441,191,415,230,468,0.77
3663,9,172,470,150,454,194,486,0.75
3664,10,209,443,190,417,229,469,0.76
3665,10,172,470,150,454,195,486,0.74
3665,11,210,444,191,418,230,471,0.78
3665,11,171,470,150,454,192,486,0.74
3666,12,210,443,190,417,231,470,0.78
3667,12,171,470,150,454,193,486,0.74
3677,13,212,448,192,420,233,476,0.76
3677,13,171,470,149,454,193,486,0.75
3687,14,217,461,197,433,238,489,0.77
3687,14,170,470,150,454,191,486,0.75
3688,15,171,470,150,454,192,486,0.73
3689,15,217,463,197,436,237,490,0.73
3690,16,171,470,150,454,193,486,0.74
3691,16,218,463,198,436,238,490,0.73
3700,17,217,474,196,449,238,500,0.76
3700,17,169,470,150,454,189,486,0.74
3701,18,217,474,196,449,238,500,0.75
3702,18,169,470,150,454,189,486,0.74
3707,19,170,470,150,454,190,486,0.73
3707,19,214,479,193,453,236,505,0.72
3711,20,216,477,194,452,238,503,0.76
3711,20,169,470,149,454,190,486,0.74
3712,21,215,477,193,452,237,502,0.74
3713,21,170,470,149,454,191,487,0.73
3714,22,215,476,193,451,237,501,0.74
3715,22,170,470,149,453,191,487,0.73
3720,23,213,470,193,447,233,494,0.77
3720,23,169,470,149,454,189,486,0.73
3725,24,212,467,192,443,232,492,0.75
3725,24,169,470,149,453,189,487,0.70
3726,25,212,467,192,442,232,492,0.76
3727,25,168,470,149,454,188,486,0.72
3729,26,212,466,193,440,232,492,0.76
3729,26,167,470,150,454,185,486,0.72
3736,27,214,465,194,438,235,492,0.76
3736,27,167,469,149,454,186,485,0.72
3747,28,170,470,150,454,190,486,0.74
3747,28,216,467,196,439,236,495,0.74
3750,29,215,469,196,442,234,496,0.74
3750,29,169,469,150,454,188,485,0.74
3759,30,169,470,150,454,189,486,0.72
3759,30,213,470,195,444,232,497,0.72
3760,31,213,471,193,445,234,497,0.74
3761,31,169,470,149,454,190,486,0.72
3766,32,214,476,195,449,233,503,0.76
3766,32,167,469,149,453,186,486,0.73
3771,33,213,476,194,449,233,503,0.76
3771,33,168,469,149,453,187,485,0.73
3772,34,212,476,192,449,232,503,0.76
3773,34,168,469,149,453,187,485,0.73
3774,35,211,475,190,449,232,501,0.76
3774,35,168,469,149,453,187,485,0.71
3775,36,208,476,187,451,230,502,0.75
3776,36,168,470,150,454,186,486,0.72
3778,37,207,475,186,451,228,500,0.73
3778,37,165,470,149,454,181,486,0.71
3779,38,163,470,149,454,177,486,0.70
3780,38,208,475,189,454,227,497,0.70
3781,39,207,473,189,452,226,494,0.70
3781,39,163,470,149,454,178,487,0.70
3783,40,207,472,187,451,227,494,0.72
3783,40,165,470,149,454,181,487,0.71
3786,41,207,474,186,453,228,496,0.73
3786,41,163,469,149,453,178,485,0.70
3787,42,207,475,187,453,228,497,0.73
3788,42,166,470,149,453,184,487,0.71
3789,43,208,474,187,452,229,496,0.73
3790,43,166,470,149,453,183,487,0.71
3791,44,210,473,190,451,231,495,0.72
3792,44,164,469,149,453,179,486,0.70
3793,45,210,472,189,450,232,495,0.72
3794,45,166,470,149,453,183,487,0.70
3799,46,212,470,192,447,233,493,0.74
3799,46,165,469,149,453,181,486,0.69
3800,47,212,470,191,447,233,494,0.74
3801,47,166,469,149,453,184,486,0.69
3803,48,212,470,192,447,233,493,0.74
3803,48,169,470,149,453,189,487,0.69
3805,49,212,471,191,448,233,494,0.76
3805,49,169,470,149,453,189,487,0.70
3819,50,209,471,189,448,230,495,0.77
3819,50,165,469,149,453,181,486,0.70
3820,51,208,471,188,448,229,495,0.76
3821,51,165,470,149,454,181,486,0.71
3822,52,208,472,188,449,229,496,0.75
3823,52,165,470,149,453,181,487,0.72
3824,53,208,473,190,451,227,495,0.73
3825,53,164,469,149,453,179,486,0.71
3828,54,209,475,190,455,228,495,0.73
3828,54,170,471,149,454,192,488,0.69
3833,55,208,475,187,454,229,497,0.74
3833,55,169,470,148,453,191,487,0.71
3839,56,209,473,187,451,231,495,0.73
3839,56,169,470,147,453,191,487,0.68
3842,57,209,472,187,449,231,495,0.74
3842,57,168,470,147,453,190,487,0.67
3847,58,210,473,189,451,232,495,0.73
3847,58,168,470,147,454,189,486,0.70
3848,59,211,471,191,449,232,494,0.74
3849,59,168,470,147,454,190,487,0.69
3850,60,211,472,190,450,232,494,0.75
3851,60,169,470,148,454,190,487,0.70
3855,61,209,471,187,449,231,494,0.74
3855,61,167,469,147,453,188,486,0.67
3856,62,209,471,188,449,231,494,0.75
3857,62,167,469,147,453,187,486,0.68
3858,63,210,471,189,449,232,494,0.76
3858,63,168,470,147,453,189,487,0.69
3861,64,209,472,188,450,230,494,0.73
3861,64,168,469,148,453,188,486,0.68
3867,65,208,473,187,452,230,495,0.73
3867,65,168,469,147,453,189,486,0.68
3872,66,209,476,188,455,230,497,0.73
3872,66,169,469,148,453,190,486,0.70
3875,67,209,474,188,452,231,496,0.73
3875,67,167,469,148,453,186,486,0.71
3882,68,169,469,148,453,190,486,0.74
3882,68,206,477,184,456,228,499,0.71
3884,69,169,469,148,453,191,486,0.75
3884,69,205,478,185,456,226,500,0.70
3889,70,169,470,148,453,190,487,0.73
3889,70,206,476,188,455,224,498,0.68
3890,71,169,470,147,453,192,487,0.72
3891,71,206,476,189,457,223,495,0.63
3893,72,172,472,148,453,196,491,0.71
3893,72,165,470,148,453,183,487,0.56
3893,72,205,474,189,453,221,496,0.50
3894,73,164,471,148,453,181,489,0.71
3895,73,170,472,147,453,194,492,0.67
3896,73,178,477,151,454,205,500,0.64
3900,74,176,475,147,453,205,497,0.69
3900,74,397,179,376,164,419,195,0.60
3900,74,165,470,148,452,183,489,0.56
3900,74,717,225,709,217,726,234,0.53
3900,74,588,420,567,404,609,436,0.51
3910,75,170,475,147,454,193,496,0.68
3910,75,184,478,148,455,221,501,0.64
3910,75,166,471,148,454,184,489,0.55
3912,76,170,475,147,453,193,497,0.71
3912,76,181,478,148,454,214,502,0.56
3913,77,169,475,147,453,192,497,0.70
3914,77,165,471,146,453,185,489,0.64
3915,77,175,478,146,454,204,503,0.60
3916,77,197,484,180,465,215,504,0.57
3917,78,178,478,146,452,211,505,0.70
3918,78,170,473,146,453,194,493,0.60
3919,78,188,483,163,461,213,506,0.58
3920,79,177,480,146,452,209,508,0.73
3921,80,170,500,145,481,195,520,0.61
3922,81,168,468,146,452,190,484,0.74
3923,81,114,565,90,547,139,583,0.70
3924,82,169,492,147,476,191,508,0.72
3925,83,170,468,150,453,190,484,0.77
7206,84,168,468,146,452,190,485,0.75
7206,84,588,420,567,405,609,436,0.53
7206,84,398,179,378,165,418,194,0.52
14172,85,167,469,146,452,189,486,0.75
14172,85,587,420,566,405,609,436,0.56
14172,85,398,179,378,165,418,194,0.53
14443,86,168,469,144,453,193,486,0.75
14443,86,587,420,566,405,609,436,0.56
14443,86,398,179,378,165,418,194,0.52
14449,87,169,469,145,453,193,486,0.76
14452,88,169,470,145,454,193,486,0.76
14457,89,169,470,145,454,193,486,0.76
14480,90,169,470,146,454,192,486,0.78
14518,91,168,469,146,453,191,486,0.78
14519,92,168,469,146,453,191,486,0.78
