original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
29,1,838,558,828,546,849,570,0.67
29,1,281,548,271,536,291,560,0.67
29,1,398,178,378,163,418,193,0.64
29,1,475,683,452,654,499,712,0.63
29,1,412,210,398,196,426,225,0.51
30,4,589,422,567,403,611,442,0.61
31,6,948,378,933,366,964,391,0.68
114,7,946,385,929,368,964,402,0.72
115,8,949,387,928,370,970,405,0.71
116,9,946,387,925,369,968,406,0.72
117,10,945,388,923,368,967,409,0.74
118,11,942,391,920,370,964,412,0.73
121,12,937,395,914,374,960,416,0.75
122,13,935,397,910,375,960,419,0.76
124,14,933,393,907,372,960,415,0.75
128,15,935,393,912,375,959,411,0.69
130,16,937,389,915,368,960,411,0.71
131,17,938,388,917,366,960,411,0.73
132,18,939,386,919,365,959,408,0.73
133,19,939,385,919,364,959,406,0.73
135,20,941,382,923,364,959,400,0.69
396,22,412,211,398,196,427,226,0.61
396,22,280,548,271,537,289,559,0.60
396,22,398,177,378,163,419,191,0.55
396,22,838,558,828,547,849,570,0.50
397,26,413,211,398,196,428,226,0.69
398,26,397,177,378,164,417,190,0.52
399,26,275,141,234,108,317,175,0.52
400,28,413,211,399,196,427,226,0.59
401,28,440,275,427,259,453,292,0.59
402,28,398,177,378,163,418,191,0.56
403,29,589,423,567,403,611,444,0.68
404,29,412,209,397,195,427,224,0.60
405,29,399,179,378,164,420,195,0.58
406,29,462,338,423,308,502,369,0.53
407,30,556,377,519,348,593,407,0.58
408,32,837,558,828,547,847,569,0.69
409,32,882,575,871,563,893,587,0.61
410,32,790,446,757,420,823,472,0.59
411,32,589,423,567,403,612,443,0.56
412,33,837,558,828,547,847,569,0.66
413,33,882,575,870,561,894,589,0.62
414,33,924,486,901,466,948,506,0.62
415,33,920,504,890,467,951,541,0.61
416,34,1007,489,976,452,1038,527,0.80
417,34,837,558,828,548,847,569,0.64
418,34,883,575,871,561,895,589,0.64
419,35,1077,478,1048,445,1107,511,0.77
420,36,1160,449,1129,415,1192,483,0.81
421,37,1239,383,1210,350,1269,416,0.78
415,39,1258,276,1236,254,1280,299,0.65
416,40,1180,342,1160,323,1200,361,0.71
417,41,1273,533,1267,517,1280,550,0.57
418,42,1073,646,1051,621,1095,671,0.76
611,45,9,621,0,604,19,638,0.69
611,45,280,546,270,534,290,559,0.62
611,45,838,558,828,547,849,570,0.62
611,45,398,178,377,163,419,194,0.60
611,45,411,209,397,194,425,225,0.56
611,45,616,156,594,138,638,174,0.52
612,46,26,623,0,596,52,651,0.73
613,46,149,694,141,684,158,704,0.62
614,46,96,547,87,535,106,559,0.51
615,47,56,641,25,613,88,670,0.81
616,48,120,614,92,586,149,643,0.81
617,49,184,539,162,512,206,567,0.74
618,49,280,547,271,536,289,559,0.69
619,50,233,478,215,451,251,506,0.73
620,50,280,547,272,536,289,558,0.69
621,51,254,401,238,377,271,425,0.71
622,51,280,547,271,536,290,559,0.67
711,54,444,340,426,320,463,360,0.73
712,55,445,366,427,345,464,387,0.77
713,56,445,369,426,347,464,392,0.75
715,57,443,383,424,360,463,406,0.76
718,58,444,377,425,353,464,402,0.74
720,59,443,415,426,391,461,440,0.71
722,60,442,429,424,404,461,454,0.75
723,61,441,435,424,412,459,459,0.72
725,62,438,450,421,427,456,473,0.73
726,63,438,456,420,433,457,479,0.76
728,64,436,441,418,418,454,465,0.76
729,65,434,470,417,446,452,495,0.74
732,66,434,480,417,458,451,503,0.77
733,67,431,466,412,443,450,490,0.75
734,68,413,535,395,514,431,556,0.76
735,69,371,671,354,648,389,695,0.73
987,71,398,178,378,163,419,194,0.62
987,71,882,574,869,559,895,590,0.59
987,71,838,558,828,547,848,570,0.58
987,71,411,210,397,195,426,225,0.56
987,71,280,547,271,536,289,558,0.56
987,71,534,147,519,137,549,157,0.55
988,72,589,423,568,404,610,442,0.59
990,73,589,423,567,403,611,443,0.63
990,73,622,329,604,314,640,345,0.53
991,74,588,422,567,403,610,442,0.61
992,74,620,331,603,315,637,348,0.60
993,75,612,334,593,315,632,354,0.70
993,75,589,423,567,403,611,443,0.62
994,76,610,339,590,318,631,361,0.73
995,76,588,422,567,403,610,442,0.61
996,77,605,345,585,323,626,368,0.74
997,78,604,348,584,326,625,371,0.74
998,78,588,423,567,404,610,442,0.53
998,79,598,355,579,333,617,378,0.74
1000,80,595,361,576,339,614,384,0.73
1003,81,585,400,567,380,604,421,0.76
1004,82,581,406,561,384,601,428,0.74
1019,83,566,422,548,398,585,446,0.66
1022,84,558,423,541,401,575,445,0.75
1023,85,554,400,536,378,573,423,0.74
1028,86,545,440,529,419,562,462,0.71
1029,87,545,443,528,421,563,465,0.70
1031,88,547,451,529,430,565,473,0.74
1035,89,551,440,532,417,571,464,0.70
1036,90,553,447,534,424,572,470,0.74
1037,91,555,450,536,427,574,473,0.75
1038,92,555,453,537,431,574,476,0.76
1039,93,556,457,538,434,574,480,0.74
1040,93,594,426,572,404,617,449,0.53
1041,94,559,468,540,444,578,492,0.77
1041,94,591,425,569,405,614,446,0.55
1044,95,560,482,542,459,579,505,0.77
1044,95,591,423,568,402,615,444,0.60
1045,96,562,488,544,465,581,511,0.77
1046,96,590,424,568,405,613,444,0.56
1047,97,561,495,543,471,580,519,0.77
1047,97,593,424,567,404,620,444,0.62
1049,98,559,503,540,480,578,527,0.78
1052,99,554,512,535,489,574,535,0.76
1052,99,593,423,567,404,619,443,0.59
1053,100,550,514,531,491,570,538,0.76
1054,101,550,518,530,495,570,541,0.75
1055,102,549,519,529,497,570,542,0.76
1057,103,548,520,529,498,567,543,0.78
1063,104,536,521,516,500,557,542,0.77
1064,105,534,523,514,502,555,544,0.73
1065,106,529,532,506,510,553,555,0.79
1066,106,592,424,566,406,619,442,0.54
1067,107,526,534,504,514,548,555,0.76
1069,108,520,535,497,515,543,555,0.77
1070,109,518,534,495,514,542,555,0.79
1076,110,511,531,488,512,534,550,0.77
1077,111,508,532,486,513,530,551,0.77
1082,112,502,531,478,511,527,551,0.77
1084,113,498,532,475,512,521,553,0.77
1087,114,494,532,472,512,516,552,0.75
1089,115,493,531,472,510,514,553,0.75
1095,116,488,531,467,508,509,554,0.78
1096,117,487,555,465,533,509,577,0.77
1101,118,479,529,456,508,502,550,0.75
1103,119,476,527,454,506,498,548,0.74
1104,120,472,550,450,529,495,572,0.73
1105,121,469,552,444,531,494,573,0.74
1106,122,466,530,440,510,493,550,0.75
1109,123,454,532,430,515,478,550,0.74
1110,124,452,532,428,514,477,550,0.75
1114,125,442,553,419,534,466,573,0.74
1115,126,437,553,413,533,462,573,0.73
1116,127,435,530,410,512,461,548,0.71
1118,128,431,527,409,511,453,543,0.69
1119,129,426,552,401,535,452,569,0.67
1120,130,424,526,398,511,450,542,0.63
1121,131,422,551,395,535,450,568,0.66
1122,132,417,551,392,536,442,567,0.68
1123,133,415,551,393,536,438,567,0.71
1125,134,410,527,386,512,435,543,0.66
1126,135,408,552,383,536,434,569,0.67
1127,136,408,552,383,536,433,569,0.69
1128,137,407,527,383,511,432,544,0.72
1129,138,405,527,381,511,430,544,0.73
1130,139,402,552,377,536,427,569,0.71
1131,140,399,528,375,512,424,545,0.69
1133,141,392,527,368,511,417,543,0.71
1133,141,280,547,271,536,289,559,0.69
1135,142,390,526,366,510,415,543,0.71
1136,143,388,550,363,534,413,567,0.73
1138,144,383,526,359,510,408,542,0.70
1138,144,280,548,271,536,289,560,0.70
1140,145,382,526,360,511,405,541,0.69
