original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
21,1,398,672,379,645,417,699,0.77
21,1,398,180,378,166,418,194,0.56
21,1,837,562,824,549,850,575,0.54
21,1,615,159,592,139,638,179,0.52
21,1,718,225,709,217,727,234,0.51
22,2,456,614,437,589,475,640,0.75
23,3,508,509,495,488,522,530,0.69
24,3,455,610,443,600,467,620,0.58
25,4,456,609,446,599,467,619,0.67
26,4,541,428,525,408,558,448,0.56
412,5,417,669,394,640,441,698,0.80
412,5,718,225,709,216,728,234,0.56
412,5,397,179,377,165,417,194,0.56
412,5,614,157,592,138,637,177,0.51
926,8,497,659,479,630,515,689,0.69
926,8,397,179,377,165,417,194,0.57
926,8,614,157,591,137,637,178,0.56
962,10,568,690,544,669,593,712,0.71
962,10,679,606,672,598,686,615,0.55
963,11,679,606,672,598,686,615,0.52
1078,12,345,701,322,682,368,720,0.68
1249,14,149,696,128,672,170,720,0.74
1249,14,397,179,377,166,417,193,0.58
1250,15,208,613,184,584,233,643,0.81
1278,18,488,539,472,517,505,561,0.68
1278,18,678,606,671,598,686,615,0.51
1279,19,485,680,467,653,503,708,0.72
1280,19,678,606,671,598,686,615,0.56
1520,21,184,709,168,698,201,720,0.67
1520,21,397,179,378,166,417,193,0.60
1521,22,188,660,163,627,213,694,0.80
1522,23,206,573,184,542,228,605,0.76
1523,24,218,464,197,437,239,492,0.71
1524,25,216,425,194,396,238,455,0.72
1525,27,141,440,117,407,165,473,0.75
1526,28,135,490,109,457,162,523,0.77
1527,29,155,499,132,467,179,531,0.75
1528,30,163,521,136,489,190,553,0.75
1529,31,192,534,164,497,221,571,0.75
1530,32,238,617,208,579,269,656,0.78
1531,33,327,651,294,612,361,690,0.79
1532,33,454,611,443,601,466,621,0.67
1533,33,333,639,307,613,359,666,0.58
1534,34,465,694,439,672,491,716,0.74
1535,34,454,610,443,600,466,621,0.58
1536,35,454,634,442,624,467,645,0.58
1543,36,855,700,838,681,872,720,0.67
1544,37,836,633,818,609,854,658,0.72
1545,38,824,576,804,555,844,597,0.72
1546,39,819,484,800,461,838,507,0.70
1581,40,666,624,642,598,691,651,0.71
1582,41,533,670,505,642,561,699,0.81
1583,41,455,610,445,600,466,621,0.71
1584,42,421,664,390,635,452,694,0.81
1585,43,359,589,328,561,391,618,0.84
1586,43,454,610,443,600,466,621,0.70
1587,44,454,610,443,600,466,621,0.72
1588,44,342,484,321,464,364,505,0.70
1611,46,500,696,480,673,520,720,0.74
1611,46,454,610,441,600,467,620,0.65
1612,47,478,655,458,631,498,680,0.73
1613,48,435,560,418,537,452,583,0.76
1614,48,455,610,445,600,466,621,0.61
1615,49,402,487,387,466,418,509,0.73
1616,49,455,610,444,600,466,621,0.71
1617,50,380,421,362,399,399,443,0.74
1618,50,455,610,444,600,467,621,0.72
1804,56,397,180,377,166,417,194,0.66
1804,56,217,709,201,699,233,720,0.63
1804,56,718,225,709,216,727,235,0.58
1804,56,456,610,446,600,466,620,0.57
1805,57,266,565,243,539,289,592,0.71
1827,59,395,614,372,587,418,641,0.80
1827,59,455,610,445,599,466,622,0.69
1828,60,454,610,443,600,466,621,0.68
1953,61,336,638,311,608,361,669,0.87
1953,61,455,611,445,601,466,621,0.68
1954,62,409,511,388,483,430,539,0.74
1955,62,455,610,445,600,466,621,0.69
1956,63,455,610,445,600,466,621,0.69
2147,65,726,695,701,675,751,715,0.70
2147,65,456,610,446,600,466,621,0.63
2147,65,838,562,825,549,852,575,0.62
2147,65,398,180,378,166,418,194,0.61
2148,66,721,680,695,652,748,709,0.84
2149,67,719,608,696,585,742,631,0.72
2150,67,835,564,824,553,846,575,0.55
2151,68,719,554,697,531,742,577,0.74
2152,68,835,562,824,550,847,575,0.58
2153,69,693,488,670,467,716,510,0.71
2154,69,835,563,824,551,847,575,0.57
2398,71,201,720,186,720,216,720,0.57
2399,72,240,643,215,614,266,672,0.84
2400,73,286,492,266,469,307,516,0.72
2658,75,394,594,371,570,417,619,0.76
2658,75,397,179,377,165,417,194,0.65
2658,75,842,553,824,532,860,575,0.54
2658,75,613,156,590,135,636,178,0.54
2658,75,456,610,446,600,467,620,0.50
2659,76,455,610,444,600,466,621,0.66
2817,77,221,602,197,571,245,633,0.81
2817,77,838,562,825,550,851,575,0.62
2817,77,398,179,378,165,418,194,0.62
2817,77,455,610,445,600,466,620,0.58
2891,79,617,541,596,516,639,567,0.71
2895,80,619,528,598,502,640,554,0.69
2901,81,621,549,603,526,640,573,0.72
2902,82,620,524,602,501,639,548,0.72
2907,83,620,529,600,501,640,557,0.71
