original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
1213,1,475,329,454,309,496,350,0.64
1214,2,587,420,566,404,608,436,0.63
1215,2,473,335,450,310,497,361,0.57
1216,3,587,419,566,403,609,436,0.64
1217,3,472,337,450,313,495,361,0.55
1217,4,471,348,451,326,491,370,0.69
1223,5,463,374,444,349,482,400,0.74
1226,6,459,395,440,372,478,418,0.70
1227,7,457,398,439,376,476,421,0.74
1229,8,453,412,435,390,472,434,0.74
1231,9,452,422,434,398,470,446,0.76
1232,10,449,425,431,402,468,449,0.76
1233,11,449,433,431,409,468,458,0.76
1235,12,449,466,432,443,466,489,0.74
1238,13,445,455,427,432,464,479,0.77
1239,14,445,461,428,438,463,484,0.74
1240,15,446,465,428,442,464,489,0.75
1242,16,443,472,425,448,461,496,0.74
1244,17,442,506,423,483,461,530,0.76
1245,18,441,511,421,486,461,536,0.75
1246,19,439,513,420,489,459,538,0.73
1247,20,437,494,418,470,457,519,0.76
1249,21,433,529,415,506,452,552,0.75
1251,22,431,532,413,509,450,556,0.74
1253,23,429,534,410,510,448,558,0.73
1255,24,426,537,408,513,445,561,0.75
1259,25,420,543,402,521,439,566,0.78
1260,26,419,520,400,497,438,543,0.77
1261,27,417,545,398,523,436,568,0.76
1265,28,378,624,355,606,402,643,0.76
3011,33,399,179,378,164,420,194,0.50
3370,34,588,420,568,405,609,435,0.53
3652,45,588,419,567,404,610,435,0.55
4373,49,468,339,446,319,491,360,0.72
4373,49,718,224,709,216,727,233,0.57
4373,49,589,420,568,405,610,435,0.52
4374,50,464,343,442,323,487,363,0.68
4375,51,458,369,438,349,479,390,0.67
4379,52,446,357,426,337,466,378,0.75
4380,53,442,383,422,361,463,405,0.75
4382,54,440,389,418,365,462,413,0.75
4384,55,430,398,409,376,452,421,0.74
4385,56,425,380,403,358,447,403,0.71
4388,57,418,416,398,394,438,438,0.78
4389,58,414,396,394,375,434,418,0.75
4393,59,402,411,381,390,423,433,0.76
4394,60,397,415,378,394,417,437,0.75
4395,61,394,421,375,401,414,442,0.80
4396,62,391,424,371,402,412,446,0.80
4397,63,389,452,369,431,409,473,0.76
4398,64,386,455,366,434,406,476,0.76
4399,65,381,457,360,436,403,479,0.76
4400,66,379,460,358,439,400,482,0.78
4402,67,375,465,354,442,396,489,0.77
4403,68,372,470,352,448,392,493,0.76
4408,69,360,481,339,458,381,504,0.77
4411,70,359,460,336,439,382,482,0.76
4412,71,360,495,337,476,384,515,0.77
4413,72,357,492,331,474,384,510,0.71
4414,73,339,531,314,507,364,555,0.77
4415,74,258,569,231,543,286,595,0.74
4416,75,45,586,12,563,79,609,0.66
4665,77,718,224,709,216,727,233,0.52
4665,77,398,177,378,163,419,191,0.51
4766,80,410,338,392,323,429,354,0.71
4768,81,409,342,391,324,427,361,0.74
4769,82,405,345,386,325,425,365,0.74
4773,83,400,364,384,343,417,385,0.73
4775,84,398,399,379,376,417,422,0.76
4776,85,395,380,376,357,415,404,0.76
4778,86,392,385,372,362,413,408,0.77
4779,87,391,412,371,390,411,435,0.78
4781,88,388,400,366,377,410,424,0.78
4783,89,377,471,356,449,399,493,0.78
4784,90,344,616,324,591,365,642,0.74
4785,91,297,679,280,656,314,703,0.71
5078,93,718,224,710,216,727,233,0.51
5285,95,718,224,709,216,727,233,0.51
5287,96,588,420,567,404,609,436,0.58
5287,96,535,328,517,314,553,343,0.57
5289,97,535,331,516,313,554,349,0.64
5289,97,588,420,567,404,610,437,0.63
5292,98,531,347,513,325,549,369,0.74
5292,98,588,420,567,404,610,436,0.64
5300,99,518,389,500,366,536,413,0.75
5300,99,588,420,567,404,610,437,0.59
5301,100,517,396,500,373,535,420,0.74
5302,100,588,420,567,404,610,437,0.63
5304,101,511,413,493,389,529,437,0.74
5304,101,588,420,567,404,610,437,0.66
5305,102,508,417,489,394,527,441,0.77
5306,102,588,420,567,403,610,437,0.65
5307,103,506,423,487,401,526,446,0.76
5308,103,589,420,567,403,611,437,0.67
5309,104,504,430,485,407,524,454,0.75
5310,104,588,420,567,404,610,437,0.64
5311,105,504,433,485,411,523,456,0.75
5312,105,588,420,567,404,610,437,0.65
5313,106,501,440,483,418,519,463,0.79
5314,106,588,420,567,404,610,437,0.66
5315,107,500,446,481,422,519,471,0.76
5316,107,589,420,567,404,611,437,0.68
5312,108,499,457,481,433,518,481,0.77
5312,108,588,420,567,403,610,437,0.71
5314,109,493,470,474,445,513,495,0.77
5314,109,588,421,566,405,610,437,0.69
5315,110,491,474,472,451,511,498,0.76
5316,110,587,422,567,406,607,438,0.59
5317,111,491,480,471,455,512,506,0.75
5318,111,588,420,567,404,610,437,0.70
5319,112,490,486,470,462,511,511,0.79
5320,113,489,490,470,466,509,514,0.74
5321,113,589,420,567,403,611,437,0.72
5322,114,485,496,466,473,504,520,0.78
5323,114,583,423,566,407,600,439,0.50
5322,115,483,532,464,509,503,556,0.76
5323,116,482,535,463,512,501,558,0.77
5324,117,480,514,461,490,500,539,0.76
5325,118,478,542,459,518,498,566,0.78
5333,119,477,526,457,503,497,550,0.73
5334,120,474,567,454,543,495,591,0.71
5335,121,459,705,439,691,479,720,0.62
