original_frame_id, video_frame_id, center_x, center_y, box_x1, box_y1, box_x2, box_y2, confidence
6846,1,258,369,241,347,276,391,0.72
6846,1,397,179,377,165,418,194,0.64
6846,1,411,211,397,197,425,226,0.53
6860,2,244,435,223,409,265,461,0.79
6864,3,237,421,217,396,257,447,0.79
6868,4,231,432,210,405,253,459,0.77
6871,5,225,465,205,441,245,490,0.78
6873,6,223,470,203,445,243,495,0.77
6874,7,220,470,200,446,241,495,0.76
6877,8,215,477,194,452,237,502,0.77
6878,9,213,482,194,458,233,506,0.74
6879,10,212,461,191,438,233,484,0.76
6880,11,206,488,184,466,228,511,0.79
6883,12,200,491,177,469,224,513,0.78
6885,13,196,467,172,446,220,489,0.79
6886,14,195,491,171,470,220,513,0.80
6887,15,195,491,172,470,219,513,0.81
6888,16,194,491,171,471,217,512,0.81
6891,17,190,491,169,471,211,511,0.78
6892,18,185,491,162,473,209,510,0.77
6893,19,183,491,160,472,206,510,0.74
6894,20,180,467,156,449,205,486,0.74
6895,21,180,466,156,448,204,485,0.74
6897,22,172,466,147,449,197,484,0.71
6898,23,170,465,146,449,195,482,0.72
6899,24,169,489,145,473,194,505,0.72
6902,25,167,464,142,447,192,481,0.70
6902,25,412,212,399,197,426,228,0.63
6902,25,397,179,377,164,417,194,0.59
6903,26,165,486,141,469,190,504,0.73
6904,27,164,461,140,443,189,479,0.73
6905,28,162,483,137,465,188,502,0.73
6906,29,159,459,135,441,184,477,0.72
6908,30,156,481,132,463,180,500,0.75
6912,31,154,457,128,439,180,475,0.73
6913,32,152,480,128,462,177,499,0.73
6914,33,150,479,126,460,175,498,0.73
6917,34,149,455,124,437,174,474,0.75
6919,35,147,454,123,435,172,473,0.76
6920,36,146,455,122,435,170,475,0.75
6921,37,146,479,122,459,171,500,0.76
6922,38,144,479,120,458,169,500,0.74
6923,39,142,477,119,458,166,497,0.75
6924,40,140,477,117,458,164,496,0.75
6927,41,140,474,116,454,165,495,0.71
6928,42,139,449,114,430,165,469,0.72
6929,43,137,449,111,429,164,470,0.72
6930,44,134,471,109,451,160,491,0.71
6931,45,130,445,107,424,153,466,0.71
6932,45,137,445,115,425,159,466,0.57
6934,46,130,468,103,446,158,491,0.76
6935,47,130,444,102,422,158,466,0.75
6937,48,129,442,101,421,157,464,0.72
6939,49,129,467,101,445,157,489,0.73
6942,50,127,439,99,418,156,461,0.73
6942,50,119,438,100,418,138,459,0.65
6943,51,128,440,101,418,155,463,0.72
6946,52,126,459,100,434,153,484,0.71
6947,53,125,433,100,407,150,459,0.71
6948,54,125,455,101,429,149,481,0.72
6949,55,124,429,101,404,147,455,0.73
6950,56,121,427,101,402,142,453,0.75
6951,57,123,451,101,425,145,478,0.75
6954,58,122,425,99,398,145,452,0.75
6955,59,121,447,99,419,144,475,0.75
6956,60,119,442,98,414,141,471,0.73
6957,61,119,416,99,388,139,444,0.75
6958,62,119,438,100,411,138,465,0.76
6959,63,119,437,100,410,138,464,0.76
6964,64,117,399,100,373,134,425,0.75
6969,65,118,385,102,358,135,413,0.75
6970,66,119,382,102,355,136,409,0.74
6971,67,120,403,103,376,137,431,0.72
6973,68,121,372,105,344,137,400,0.73
6974,69,121,393,105,365,137,421,0.75
6975,70,121,390,105,363,138,418,0.75
6976,71,121,387,106,361,137,414,0.75
6977,72,122,384,106,357,138,412,0.73
6978,73,122,381,107,354,138,409,0.72
6981,74,123,374,107,348,139,401,0.75
6982,75,122,370,107,343,138,398,0.74
6984,76,122,363,106,335,139,392,0.72
6985,77,123,360,106,333,140,388,0.75
6986,78,123,333,105,306,142,361,0.75
6988,79,123,352,105,324,141,381,0.73
6989,80,123,347,107,319,140,375,0.72
6990,81,123,343,105,315,141,371,0.73
6991,82,124,341,106,313,142,369,0.73
6992,83,124,338,106,309,142,367,0.72
6993,84,123,335,105,306,142,364,0.72
6994,85,123,332,105,303,141,361,0.70
6995,86,123,327,105,298,142,357,0.75
6996,87,124,322,105,293,143,352,0.75
6998,88,124,317,106,288,143,347,0.73
7001,89,124,310,105,282,143,339,0.76
7002,90,125,307,106,278,144,336,0.77
7003,91,124,306,105,277,144,335,0.75
7004,92,124,304,105,275,144,333,0.75
7006,93,123,274,103,246,144,302,0.74
7007,94,123,296,103,268,143,324,0.72
7008,95,123,291,103,265,144,318,0.74
7009,96,123,288,103,262,144,314,0.77
7014,97,126,279,107,251,146,307,0.73
7015,98,126,275,106,247,146,304,0.75
7018,99,128,269,108,238,148,300,0.71
7019,100,127,266,107,235,148,297,0.73
7020,101,126,261,106,232,146,291,0.77
7021,102,126,254,107,227,146,282,0.75
7022,103,127,250,108,222,147,278,0.74
7023,104,128,248,108,221,148,276,0.76
7024,105,128,222,110,194,147,250,0.72
7025,106,129,242,111,213,148,272,0.71
7026,107,129,239,111,208,148,270,0.67
7027,108,129,212,111,181,148,244,0.65
7028,109,130,234,111,203,150,266,0.68
7029,110,130,205,111,174,150,236,0.70
7030,111,129,224,111,194,148,255,0.69
7031,112,129,216,112,190,146,243,0.70
7032,113,129,214,111,187,147,242,0.73
7033,114,129,186,111,158,148,215,0.71
7034,115,132,208,112,178,153,238,0.70
7035,116,132,205,113,175,152,236,0.69
7036,117,133,203,114,173,152,233,0.71
7037,118,131,173,113,143,150,203,0.72
7038,119,131,193,113,162,150,224,0.68
7039,120,133,165,113,134,153,197,0.69
7040,121,134,163,114,132,154,195,0.69
7041,122,134,159,114,128,154,190,0.72
7042,123,133,176,115,147,152,206,0.68
7044,124,135,144,116,116,155,173,0.72
7045,125,136,143,117,113,155,173,0.70
7046,126,136,139,117,110,156,169,0.74
7048,127,137,130,117,101,158,160,0.72
7049,128,137,127,117,96,157,158,0.73
7050,129,138,125,118,94,159,157,0.75
7051,130,138,122,119,92,158,153,0.75
7052,131,138,116,119,86,158,147,0.73
7053,132,138,111,119,82,158,141,0.75
7054,133,139,108,120,78,159,138,0.76
7055,134,139,106,119,76,160,136,0.78
7056,135,139,103,119,72,160,135,0.77
7057,136,140,99,120,68,161,131,0.76
7058,137,139,94,119,64,160,125,0.79
7059,138,141,91,120,62,162,121,0.81
7060,139,142,90,121,60,163,120,0.76
7061,140,143,87,122,57,164,118,0.75
7062,141,143,85,122,54,164,117,0.74
7063,142,143,79,122,50,164,109,0.73
7065,143,147,73,122,43,172,104,0.75
7066,144,149,71,124,39,175,103,0.75
7067,145,148,69,124,38,172,101,0.76
7068,146,147,66,124,35,171,98,0.71
7069,147,144,62,121,32,168,92,0.74
7070,148,148,57,123,28,173,87,0.71
7071,149,151,53,125,22,178,85,0.70
7072,150,150,48,125,16,176,81,0.64
7073,151,150,45,125,15,176,76,0.68
7074,152,150,39,127,9,173,70,0.54
7075,153,146,40,121,11,172,70,0.54
7076,154,148,39,119,9,178,69,0.55
7077,157,141,34,109,4,174,65,0.56
7078,159,105,101,81,75,129,128,0.73
7079,160,118,198,93,180,143,216,0.63
7080,163,195,520,185,509,206,531,0.59
7081,164,197,530,185,516,210,544,0.73
7116,165,196,533,183,521,210,546,0.75
7117,166,208,538,194,526,223,551,0.71
7383,167,113,316,99,303,128,330,0.66
7383,167,412,212,399,198,426,227,0.64
7383,167,397,179,377,165,417,194,0.62
7383,167,837,530,824,520,850,540,0.57
7391,168,97,349,82,337,113,361,0.67
7427,169,19,382,3,369,35,395,0.67
16057,170,951,659,937,640,965,678,0.75
16057,170,837,529,823,519,851,540,0.69
16057,170,397,180,377,165,417,195,0.65
16057,170,412,212,399,197,426,227,0.61
16064,171,950,669,937,650,964,688,0.75
16076,172,947,652,934,635,960,670,0.72
16100,173,937,633,923,618,951,649,0.79
16101,174,925,632,912,618,938,647,0.78
16102,175,878,630,865,619,892,642,0.60
16103,176,837,529,824,520,850,539,0.69
16104,176,830,601,820,586,841,616,0.62
16105,177,802,596,789,581,816,611,0.75
16106,177,837,529,824,520,850,539,0.73
