20241116_114617.csv,1364,36,4,10,2,20
20241116_173115.csv,9055,202,27,61,36,78
20241115_073502.csv,17,0,0,0,0,0
20241115_195456.csv,0,0,0,0,0,0
20241115_164450.csv,6878,120,11,14,19,76
20241115_131450.csv,12596,207,1,1,1,204
20241115_090513.csv,16,0,0,0,0,0
20241115_120950.csv,4203,64,12,16,7,29
20241115_080506.csv,31,0,0,0,0,0
20241115_141950.csv,23811,445,49,52,27,317
20241115_134947.csv,17096,300,37,30,12,221
20241115_103523.csv,20,0,0,0,0,0
20241115_145947.csv,12927,226,32,40,15,139
20241115_060452.csv,7,0,0,0,0,0
20241115_083509.csv,122,4,0,0,0,4
20241115_070459.csv,0,0,0,0,0,0
20241115_093517.csv,16,0,0,0,0,0
20241115_174946.csv,2169,48,6,9,5,28
20241115_152950.csv,9178,153,21,30,25,77
20241115_181950.csv,1533,27,3,3,5,16
20241115_171453.csv,7221,116,11,31,7,67
20241115_124447.csv,5453,111,9,11,5,86
20241115_100520.csv,36,0,0,0,0,0
20241115_192452.csv,388,7,0,0,0,7
20241115_185448.csv,7,0,0,0,0,0
20241115_063456.csv,9,0,0,0,0,0
20241115_110527.csv,1484,23,3,10,2,8
20241115_161447.csv,7157,96,18,23,9,46
20241115_113947.csv,2755,41,6,11,2,22
20241114_182352.csv,38,3,0,0,0,3
20241114_162339.csv,948,11,1,1,4,5
20241114_195401.csv,0,0,0,0,0,0
20241114_100251.csv,0,0,0,0,0,0
20241114_124718.csv,584,15,1,0,0,14
20241114_165343.csv,128,2,1,1,0,0
20241114_131721.csv,3720,45,4,3,2,36
20241114_135218.csv,4033,60,10,12,0,38
20241114_060225.csv,29,0,0,0,0,0
20241114_172346.csv,72,2,1,1,0,0
20241114_103254.csv,0,0,0,0,0,0
20241114_185355.csv,21,0,0,0,0,0
20241114_192358.csv,0,0,0,0,0,0
20241113_100135.csv,249,3,0,1,0,2
20241113_170615.csv,2425,24,1,2,9,12
20241113_080120.csv,0,0,0,0,0,0
20241113_150600.csv,929,9,1,0,5,3
20241113_191102.csv,38,1,0,0,0,1
20241113_070113.csv,19,0,0,0,0,0
20241113_093130.csv,1131,7,2,1,0,4
20241113_163612.csv,136,2,0,0,1,1
20241113_181056.csv,124,1,0,1,0,0
20241113_184059.csv,44,1,0,0,0,1
20241113_174053.csv,18,0,0,0,0,0
20241113_160608.csv,178,4,0,0,1,3
20241113_201111.csv,109,0,0,0,0,0
20241113_153603.csv,1166,12,1,4,2,5
20241113_113144.csv,0,0,0,0,0,0
20241112_060929.csv,0,0,0,0,0,0
20241112_121008.csv,1181,37,4,2,1,30
20241112_141925.csv,14521,240,19,32,14,175
20241112_150425.csv,7802,218,37,45,13,123
20241112_174424.csv,5972,113,15,32,14,52
20241112_184925.csv,2371,32,4,8,4,16
20241112_100955.csv,117,1,0,0,0,1
20241112_170928.csv,10196,257,42,81,16,118
20241112_153428.csv,8588,218,40,58,23,97
20241112_114005.csv,2652,73,18,10,4,41
20241112_163925.csv,9749,254,32,73,33,116
20241112_160431.csv,7758,221,45,49,16,111
20241112_103958.csv,472,7,1,2,2,2
20241112_111002.csv,953,17,3,2,1,11
20241112_083946.csv,252,1,1,0,0,0
20241112_093952.csv,649,8,1,1,1,5
20241112_181428.csv,1554,38,4,8,4,22
20241112_131429.csv,978,24,2,1,0,21
20241112_134432.csv,1454,18,1,3,0,14
20241112_090949.csv,897,6,2,0,2,2
20241112_124425.csv,415,10,1,1,0,8
20241111_100817.csv,97,2,1,0,0,1
20241111_090811.csv,8,0,0,0,0,0
20241111_131301.csv,9777,302,4,2,2,294
20241111_184801.csv,5336,103,14,26,10,53
20241111_161255.csv,15369,365,47,69,42,207
20241111_164258.csv,10704,247,42,61,21,123
20241111_142300.csv,21990,464,61,78,26,299
20241111_113826.csv,3985,103,15,30,11,47
20241111_181758.csv,8023,96,14,33,12,37
20241111_192254.csv,445,7,0,0,0,7
20241111_103820.csv,701,12,1,3,0,8
20241111_171301.csv,9617,208,41,68,21,78
20241111_124258.csv,5469,152,14,14,7,117
20241111_093814.csv,22,1,0,1,0,0
20241111_121255.csv,5603,150,34,23,19,74
20241111_195257.csv,34,1,1,0,0,0
20241111_150255.csv,22150,425,60,75,39,251
20241111_174755.csv,9603,180,21,50,23,86
20241111_135256.csv,19610,398,38,55,14,291
20241111_110823.csv,2202,53,8,19,6,20
20241111_153258.csv,15858,414,66,73,44,231
20241110_083153.csv,0,0,0,0,0,0
20241110_144132.csv,8654,183,28,36,25,94
20241110_110211.csv,1175,16,0,2,0,14
20241110_180629.csv,1861,29,5,5,2,17
20241110_141129.csv,5082,94,20,19,12,43
20241110_173626.csv,3480,61,10,11,19,21
20241110_184125.csv,122,2,1,1,0,0
20241110_123629.csv,2613,44,9,5,1,29
20241110_170129.csv,8659,129,17,26,14,72
20241110_201135.csv,0,0,0,0,0,0
20241110_151625.csv,11720,243,45,56,32,110
20241110_154628.csv,14002,282,69,53,32,128
20241110_120626.csv,3843,55,10,9,5,31
20241110_163125.csv,8635,151,23,26,26,76
20241110_134125.csv,4042,84,13,14,5,52
20241110_130633.csv,6124,73,9,11,2,51
20241110_113215.csv,1524,22,5,11,2,4
20241109_185518.csv,0,0,0,0,0,0
20241109_134504.csv,5687,91,16,16,5,54
20241109_195524.csv,0,0,0,0,0,0
20241109_182514.csv,47,1,0,1,0,0
20241109_113543.csv,826,11,0,4,0,7
20241109_165504.csv,306,4,1,2,0,1
20241109_141507.csv,8875,134,17,29,18,70
20241109_103536.csv,0,0,0,0,0,0
20241109_124003.csv,2872,40,6,6,4,24
20241109_155007.csv,2973,40,9,6,3,22
20241109_175511.csv,586,5,0,0,0,5
20241109_083523.csv,77,3,0,1,0,2
20241109_145000.csv,3674,49,8,9,13,19
20241109_110540.csv,253,5,0,4,0,1
20241109_172507.csv,301,3,0,1,0,2
20241109_060507.csv,0,0,0,0,0,0
20241109_152004.csv,3816,59,8,11,5,35
20241109_162500.csv,784,12,1,1,1,9
20241109_120959.csv,535,5,1,1,3,0
20241109_131500.csv,5563,69,9,7,8,45
20241108_144843.csv,3486,39,7,6,1,25
20241108_182347.csv,230,5,2,1,1,1
20241108_131834.csv,1688,30,3,3,0,24
20241108_165337.csv,328,6,2,0,0,4
20241108_175343.csv,66,1,0,0,0,1
20241108_172340.csv,103,1,0,0,0,1
20241108_101354.csv,0,0,0,0,0,0
20241108_114404.csv,892,12,1,5,0,6
20241108_195357.csv,0,0,0,0,0,0
20241108_134837.csv,717,14,5,2,0,7
20241108_185350.csv,33,1,0,0,1,0
20241108_154849.csv,1605,18,3,8,3,4
20241108_124410.csv,20,0,0,0,0,0
20241108_121408.csv,0,0,0,0,0,0
20241108_141840.csv,0,0,0,0,0,0
20241108_162334.csv,1661,17,2,3,8,4
20241108_151846.csv,4296,48,8,9,6,25
20241107_113748.csv,0,0,0,0,0,0
20241107_130757.csv,0,0,0,0,0,0
20241107_154217.csv,52,0,0,0,0,0
20241107_144211.csv,792,24,4,2,4,14
20241107_141208.csv,0,0,0,0,0,0
20241107_171226.csv,123,4,2,2,0,0
20241107_110744.csv,5,0,0,0,0,0
20241107_161220.csv,339,6,0,1,2,3
20241107_133800.csv,247,4,0,0,0,4
20241107_174230.csv,475,6,2,1,3,0
20241107_151214.csv,161,2,1,1,0,0
20241107_063717.csv,0,0,0,0,0,0
20241107_181233.csv,0,0,0,0,0,0
20241106_073601.csv,9,0,0,0,0,0
20241106_090611.csv,63,0,0,0,0,0
20241106_183047.csv,298,10,2,1,0,7
20241106_080605.csv,0,0,0,0,0,0
20241106_162544.csv,7326,197,38,49,23,87
20241106_152042.csv,5542,148,25,40,22,61
20241106_103621.csv,409,7,3,3,1,0
20241106_131047.csv,2465,56,5,25,12,14
20241106_121042.csv,2017,49,9,24,8,8
20241106_172551.csv,3586,53,11,12,5,25
20241106_083608.csv,103,2,0,2,0,0
20241106_093614.csv,49,1,0,1,0,0
20241106_144549.csv,3985,92,17,32,17,26
20241106_070559.csv,0,0,0,0,0,0
20241106_165547.csv,7233,110,16,25,28,41
20241106_141546.csv,3233,49,6,14,5,24
20241106_113628.csv,1450,33,3,15,11,4
20241106_190050.csv,0,0,0,0,0,0
20241106_180043.csv,106,2,0,0,0,2
20241106_124045.csv,2747,67,13,22,7,25
20241106_155045.csv,6136,157,31,42,28,56
20241106_134543.csv,3132,70,14,11,3,42
20241106_100618.csv,162,2,1,0,0,1
20241106_063555.csv,13,0,0,0,0,0
20241106_110625.csv,1097,18,0,12,3,3
20241105_181919.csv,4708,98,16,35,13,34
20241105_134423.csv,22,0,0,0,0,0
20241105_151432.csv,0,0,0,0,0,0
20241105_144429.csv,16,0,0,0,0,0
20241105_171444.csv,1506,41,7,15,9,10
20241105_141426.csv,14,0,0,0,0,0
20241105_174916.csv,7137,215,39,35,34,107
20241105_164441.csv,557,14,2,5,4,3
20241105_154435.csv,30,1,0,0,0,1
20241105_060422.csv,5,0,0,0,0,0
20241105_161438.csv,12,0,0,0,0,0
20241105_131420.csv,9,0,0,0,0,0
20241105_195419.csv,144,5,0,0,0,5
20241105_192416.csv,5275,100,17,24,37,22
20241105_120501.csv,0,0,0,0,0,0
20241105_184922.csv,4582,114,14,33,15,52
20241104_183816.csv,309,7,2,0,0,5
20241104_153759.csv,15,1,0,0,1,0
20241104_170807.csv,1538,27,4,5,3,15
20241104_160802.csv,211,6,3,2,0,1
20241104_130358.csv,20,1,0,0,0,1
20241104_100339.csv,24,0,0,0,0,0
20241104_103342.csv,10,0,0,0,0,0
20241104_070320.csv,0,0,0,0,0,0
20241104_140750.csv,0,0,0,0,0,0
20241104_150756.csv,25,0,0,0,0,0
20241104_093335.csv,30,0,0,0,0,0
20241104_110345.csv,6,0,0,0,0,0
20241104_133402.csv,63,0,0,0,0,0
20241104_180813.csv,21,0,0,0,0,0
20241104_083329.csv,0,0,0,0,0,0
20241104_173810.csv,582,12,1,1,1,9
20241104_163804.csv,843,19,4,7,7,1
20241104_120351.csv,7,0,0,0,0,0
20241104_080326.csv,0,0,0,0,0,0
20241104_200825.csv,0,0,0,0,0,0
20241104_090332.csv,0,0,0,0,0,0
20241104_143753.csv,25,0,0,0,0,0
20241103_113709.csv,79,1,0,1,0,0
20241103_070640.csv,17,0,0,0,0,0
20241103_120713.csv,203,6,0,4,2,0
20241103_131142.csv,2892,86,4,2,1,79
20241103_144640.csv,4924,116,15,18,13,70
20241103_093657.csv,9,0,0,0,0,0
20241103_162144.csv,1959,43,11,9,8,15
20241103_110706.csv,0,0,0,0,0,0
20241103_100700.csv,5,0,0,0,0,0
20241103_060146.csv,0,0,0,0,0,0
20241103_141148.csv,7444,147,17,26,17,87
20241103_123716.csv,1124,25,2,3,4,16
20241103_165147.csv,872,24,6,6,7,5
20241103_175153.csv,0,0,0,0,0,0
20241103_090653.csv,0,0,0,0,0,0
20241103_151644.csv,4818,104,15,29,15,45
20241103_185159.csv,0,0,0,0,0,0
20241103_155141.csv,4896,108,13,17,13,65
20241103_103703.csv,7,0,0,0,0,0
20241103_195205.csv,0,0,0,0,0,0
20241103_134145.csv,5095,106,6,18,0,82
20241103_182156.csv,0,0,0,0,0,0
20241102_172014.csv,4616,112,19,35,17,41
20241102_124051.csv,535,13,1,6,0,6
20241102_185514.csv,4077,54,6,13,16,19
20241102_151522.csv,5118,108,15,29,21,43
20241102_182020.csv,5945,115,19,32,16,48
20241102_114044.csv,136,4,0,3,0,1
20241102_154525.csv,6965,158,21,30,19,88
20241102_071017.csv,0,0,0,0,0,0
20241102_111042.csv,134,6,0,2,0,4
20241102_141516.csv,7628,141,26,38,22,55
20241102_060519.csv,0,0,0,0,0,0
20241102_144519.csv,2069,43,6,18,8,11
20241102_121047.csv,113,3,0,2,1,0
20241102_164532.csv,9319,180,18,41,34,87
20241102_104039.csv,132,2,0,2,0,0
20241102_161529.csv,5234,101,12,34,16,39
20241102_192516.csv,933,21,1,3,0,17
20241102_131054.csv,931,21,0,13,1,7
20241102_134513.csv,4713,124,14,26,20,64
20241102_175017.csv,5774,94,12,28,23,31
20241102_195519.csv,374,8,0,2,0,6
20241101_191350.csv,200,2,0,0,0,2
20241101_143940.csv,85,1,0,0,0,1
20241101_080855.csv,0,0,0,0,0,0
20241101_153947.csv,845,8,0,2,0,6
20241101_060352.csv,15,0,0,0,0,0
20241101_130930.csv,22,0,0,0,0,0
20241101_120924.csv,34,1,0,1,0,0
20241101_103913.csv,0,0,0,0,0,0
20241101_150943.csv,384,3,0,2,0,1
20241101_174001.csv,147,1,0,0,0,1
20241101_113920.csv,14,1,0,0,0,1
20241101_123927.csv,73,1,0,0,0,1
20241101_181004.csv,34,1,0,0,0,1
20241101_194353.csv,230,3,0,0,0,3
20241101_140937.csv,29,1,0,0,0,1
20241101_133933.csv,0,0,0,0,0,0
20241101_160950.csv,53,3,1,1,1,0
20241031_162731.csv,0,0,0,0,0,0
20241031_101241.csv,291,6,0,1,4,1
20241031_195756.csv,0,0,0,0,0,0
20241031_172737.csv,48,1,0,1,0,0
20241031_121255.csv,134,2,0,2,0,0
20241031_124258.csv,796,10,0,1,2,7
20241031_152724.csv,507,7,2,0,0,5
20241031_155727.csv,595,6,1,0,4,1
20241031_134720.csv,1467,26,2,8,3,13
20241031_175740.csv,0,0,0,0,0,0
20241031_145720.csv,1294,24,4,5,8,7
20241031_131301.csv,2089,35,2,6,2,25
20241031_141723.csv,2521,49,6,13,8,22
20241031_114252.csv,58,1,0,1,0,0
20241031_165734.csv,263,4,0,2,0,2
20241031_104245.csv,0,0,0,0,0,0
20241031_060728.csv,0,0,0,0,0,0
20241030_145053.csv,5281,96,22,27,13,34
20241030_172600.csv,6819,99,12,23,17,47
20241030_141557.csv,2343,49,5,20,9,15
20241030_124132.csv,0,0,0,0,0,0
20241030_165556.csv,4393,75,14,36,5,20
20241030_180054.csv,18,0,0,0,0,0
20241030_060559.csv,0,0,0,0,0,0
20241030_121128.csv,1534,20,4,3,7,6
20241030_104119.csv,239,3,0,1,1,1
20241030_200107.csv,0,0,0,0,0,0
20241030_134554.csv,2108,38,5,10,5,18
20241030_114125.csv,57,2,0,1,0,1
20241030_183057.csv,0,0,0,0,0,0
20241030_094112.csv,61,1,0,1,0,0
20241030_111122.csv,186,3,0,0,0,3
20241030_131135.csv,166,3,0,1,0,2
20241030_155100.csv,5185,90,12,27,10,41
20241030_190100.csv,0,0,0,0,0,0
20241030_152056.csv,5422,103,20,21,20,42
20241030_162554.csv,6041,108,17,33,20,38
20241029_164937.csv,2329,31,7,11,5,8
20241029_154931.csv,2463,37,6,9,7,15
20241029_151928.csv,1576,31,4,12,7,8
20241029_174945.csv,0,0,0,0,0,0
20241029_141516.csv,4008,82,11,23,11,37
20241029_144519.csv,3662,55,7,13,6,29
20241029_171941.csv,323,5,1,1,2,1
20241029_111457.csv,38,1,0,1,0,0
20241029_161934.csv,900,20,6,8,1,5
20241029_131509.csv,158,5,0,0,0,5
20241029_181948.csv,0,0,0,0,0,0
20241029_134513.csv,512,6,2,1,0,3
20241029_124507.csv,166,2,0,2,0,0
20241028_123356.csv,750,12,0,1,0,11
20241028_150810.csv,1554,23,8,3,4,8
20241028_173826.csv,45,0,0,0,0,0
20241028_140803.csv,886,15,3,5,5,2
20241028_060308.csv,0,0,0,0,0,0
20241028_163819.csv,160,2,0,2,0,0
20241028_193838.csv,0,0,0,0,0,0
20241028_103342.csv,197,1,0,0,1,0
20241028_130359.csv,280,2,0,0,0,2
20241028_160816.csv,1834,25,2,3,2,18
20241028_170822.csv,13,0,0,0,0,0
20241028_143806.csv,631,14,3,2,1,8
20241028_120352.csv,186,2,0,1,0,1
20241028_183832.csv,0,0,0,0,0,0
20241028_153813.csv,1972,36,4,2,0,30
20241028_110346.csv,0,0,0,0,0,0
20241028_133403.csv,298,3,0,1,0,2
20241028_180829.csv,9,0,0,0,0,0
20241027_064136.csv,0,0,0,0,0,0
20241027_101157.csv,150,3,0,3,0,0
20241027_084148.csv,33,1,0,1,0,0
20241027_162142.csv,4557,107,14,41,13,39
20241027_152136.csv,7182,161,27,51,13,70
20241027_104200.csv,231,2,0,1,0,1
20241027_114207.csv,2668,51,6,28,5,12
20241027_071138.csv,0,0,0,0,0,0
20241027_155139.csv,6527,149,14,51,20,64
20241027_144643.csv,6567,177,27,62,19,69
20241027_124213.csv,5806,150,24,41,12,73
20241027_074142.csv,9,0,0,0,0,0
20241027_121210.csv,2610,57,5,20,11,21
20241027_134637.csv,4501,96,11,42,13,30
20241027_175642.csv,11,0,0,0,0,0
20241027_131216.csv,5068,110,18,50,14,28
20241027_141640.csv,5465,125,17,45,32,31
20241027_111204.csv,1341,29,6,13,5,5
20241027_094154.csv,184,1,0,1,0,0
20241027_172639.csv,1668,22,2,4,6,10
20241027_165635.csv,8070,138,15,38,31,54
20241027_060639.csv,0,0,0,0,0,0
20241026_151523.csv,2924,57,5,24,13,15
20241026_114043.csv,208,3,0,0,1,2
20241026_175509.csv,3721,73,12,29,14,18
20241026_185515.csv,2186,26,3,4,4,15
20241026_172016.csv,4498,84,5,42,14,23
20241026_193012.csv,2381,20,3,5,7,5
20241026_131510.csv,380,6,0,1,0,5
20241026_165013.csv,5677,115,21,41,11,42
20241026_134513.csv,66,0,0,0,0,0
20241026_124049.csv,1838,13,3,2,2,6
20241026_162009.csv,3010,69,11,20,13,25
20241026_182512.csv,4621,61,7,17,15,22
20241026_121046.csv,97,2,0,0,2,0
20241026_141516.csv,134,2,1,0,0,1
20241026_154526.csv,4358,81,8,27,7,39
20241026_144520.csv,1050,18,3,3,0,12
20241025_123432.csv,884,18,3,2,5,8
20241025_100417.csv,144,3,0,2,0,1
20241025_060352.csv,0,0,0,0,0,0
20241025_120429.csv,65,1,0,0,0,1
20241025_140441.csv,166,2,1,1,0,0
20241025_150448.csv,24,1,0,0,1,0
20241025_153450.csv,1687,20,1,3,8,8
20241025_143444.csv,0,0,0,0,0,0
20241025_133438.csv,0,0,0,0,0,0
20241024_171324.csv,212,3,0,0,0,3
20241024_154313.csv,109,1,0,1,0,0
20241024_114247.csv,61,1,0,0,0,1
20241024_151309.csv,648,12,0,5,1,6
20241024_144306.csv,122,2,0,1,0,1
20241024_111245.csv,464,5,2,0,0,3
20241024_141303.csv,0,0,0,0,0,0
20241024_181720.csv,64,2,1,0,1,0
20241024_194729.csv,0,0,0,0,0,0
20241024_134300.csv,0,0,0,0,0,0
20241024_161317.csv,491,11,0,1,0,10
20241024_121251.csv,458,3,0,2,1,0
20241024_164320.csv,189,6,1,2,0,3
20241023_170704.csv,1970,28,7,7,3,11
20241023_194050.csv,14,0,0,0,0,0
20241023_160658.csv,4003,78,14,19,13,32
20241023_153655.csv,3142,64,9,21,12,22
20241023_130639.csv,138,3,1,1,1,0
20241023_140645.csv,2516,44,7,16,3,18
20241023_133642.csv,302,9,0,1,0,8
20241023_173707.csv,123,2,2,0,0,0
20241023_150651.csv,4485,86,9,32,18,27
20241023_163701.csv,2767,52,9,19,8,16
20241023_143648.csv,1613,28,0,9,2,17
20241023_123636.csv,0,0,0,0,0,0
20241022_114004.csv,3884,114,19,42,21,32
20241022_174041.csv,790,6,0,0,5,1
20241022_144022.csv,8529,194,23,55,33,83
20241022_103958.csv,2037,49,11,11,6,21
20241022_063934.csv,0,0,0,0,0,0
20241022_134016.csv,7511,169,22,33,21,93
20241022_080942.csv,25,1,0,0,0,1
20241022_124010.csv,6321,155,24,55,29,47
20241022_171038.csv,3915,47,8,9,16,14
20241022_100955.csv,2963,46,7,10,2,27
20241022_164035.csv,12249,198,32,39,51,76
20241022_184048.csv,931,9,0,0,0,9
20241022_181044.csv,67,1,0,0,0,1
20241022_131013.csv,4012,104,15,37,20,32
20241022_194054.csv,8,0,0,0,0,0
20241022_161031.csv,6645,167,24,64,25,54
20241022_060930.csv,0,0,0,0,0,0
20241022_121007.csv,4601,134,24,45,28,37
20241022_090949.csv,93,1,0,1,0,0
20241022_111001.csv,2558,62,12,19,12,19
20241022_141019.csv,14077,295,45,70,52,128
20241022_083945.csv,13,0,0,0,0,0
20241022_073939.csv,19,0,0,0,0,0
20241022_154028.csv,5873,134,22,42,22,48
20241022_093952.csv,685,14,0,5,2,7
20241022_151025.csv,10901,246,36,75,30,105
20241021_193940.csv,67,1,0,0,0,1
20241021_123852.csv,5499,104,9,30,18,47
20241021_083825.csv,26,1,0,0,0,1
20241021_143907.csv,11669,302,57,59,39,147
20241021_183934.csv,9281,205,42,42,39,82
20241021_170923.csv,20596,507,95,109,89,214
20241021_090828.csv,408,4,0,2,2,0
20241021_153913.csv,27628,599,90,119,68,322
20241021_113845.csv,3268,47,7,12,14,14
20241021_120848.csv,6551,113,14,29,9,61
20241021_073819.csv,0,0,0,0,0,0
20241021_130857.csv,9998,186,30,54,21,81
20241021_100836.csv,322,6,0,2,1,3
20241021_160916.csv,29946,725,92,137,95,401
20241021_173926.csv,23460,471,99,126,75,171
20241021_070816.csv,0,0,0,0,0,0
20241021_180930.csv,17263,356,74,84,51,147
20241021_163920.csv,22941,626,109,125,101,291
20241021_190937.csv,13647,206,33,36,40,97
20241021_103839.csv,14,0,0,0,0,0
20241021_150910.csv,17578,368,58,83,61,166
20241021_133901.csv,10394,226,32,40,10,144
20241021_140904.csv,17029,275,39,44,32,160
20241021_110842.csv,550,11,1,5,2,3
20241020_133220.csv,4395,53,5,5,13,30
20241020_163239.csv,2842,37,5,5,10,17
20241020_140224.csv,3500,60,10,16,1,33
20241020_183251.csv,7,0,0,0,0,0
20241020_100159.csv,234,3,1,1,1,0
20241020_170242.csv,1557,20,3,6,2,9
20241020_110205.csv,271,2,1,0,1,0
20241020_150230.csv,4709,56,8,11,4,33
20241020_063138.csv,0,0,0,0,0,0
20241020_093156.csv,35,1,0,0,0,1
20241020_160236.csv,2545,36,2,7,4,23
20241020_120211.csv,384,7,0,1,1,5
20241020_113208.csv,257,6,0,0,0,6
20241020_130217.csv,2567,35,5,0,5,25
20241020_153233.csv,2041,37,3,6,12,16
20241020_103202.csv,1442,15,0,0,0,15
20241020_143227.csv,3998,58,9,16,3,30
20241020_123214.csv,490,7,2,1,0,4
20241019_150615.csv,1619,12,2,3,1,6
20241019_180636.csv,0,0,0,0,0,0
20241019_123558.csv,41,1,0,0,0,1
20241019_100541.csv,53,0,0,0,0,0
20241019_133605.csv,499,3,2,0,1,0
20241019_120554.csv,202,1,0,0,0,1
20241019_063518.csv,0,0,0,0,0,0
20241019_153618.csv,216,5,0,1,0,4
20241019_170628.csv,0,0,0,0,0,0
20241019_113550.csv,0,0,0,0,0,0
20241019_160621.csv,109,1,0,1,0,0
20241019_130601.csv,233,3,0,1,0,2
20241019_143612.csv,631,9,0,3,0,6
20241019_193645.csv,11,1,0,1,0,0
20241019_140608.csv,421,3,0,3,0,0
20241018_153947.csv,380,4,1,1,1,1
20241018_184005.csv,0,0,0,0,0,0
20241018_073855.csv,95,2,1,0,0,1
20241018_143940.csv,3583,29,4,6,3,16
20241018_123928.csv,1784,19,3,1,1,14
20241018_194011.csv,6,0,0,0,0,0
20241018_130931.csv,2956,37,8,10,9,10
20241018_163953.csv,3317,26,4,3,6,13
20241018_083901.csv,897,10,4,4,1,1
20241018_103913.csv,0,0,0,0,0,0
20241018_093907.csv,468,7,1,1,1,4
20241018_120925.csv,8,0,0,0,0,0
20241018_173959.csv,155,2,0,0,0,2
20241018_113921.csv,49,2,0,0,1,1
20241018_150944.csv,52,0,0,0,0,0
20241018_110917.csv,919,7,2,1,0,4
20241018_090904.csv,28,1,0,0,0,1
20241018_133934.csv,3804,86,14,12,9,51
20241018_181002.csv,204,2,0,0,0,2
20241018_100910.csv,14,0,0,0,0,0
20241018_160950.csv,5132,55,11,13,10,21
20241018_140937.csv,7104,92,17,17,15,43
20241018_170956.csv,1735,12,3,1,4,4
20241017_130259.csv,6229,167,19,57,12,79
20241017_183333.csv,0,0,0,0,0,0
20241017_113250.csv,7650,156,18,59,22,57
20241017_170323.csv,620,9,2,4,1,2
20241017_153314.csv,4626,114,15,31,19,49
20241017_103244.csv,4060,92,10,31,13,38
20241017_180329.csv,0,0,0,0,0,0
20241017_083232.csv,295,5,0,1,0,4
20241017_123256.csv,11291,221,31,70,30,90
20241017_133302.csv,7058,183,29,83,28,43
20241017_140305.csv,6182,165,26,59,18,62
20241017_100241.csv,2738,59,1,26,8,24
20241017_190336.csv,0,0,0,0,0,0
20241017_150311.csv,6550,147,22,62,19,44
20241017_163320.csv,1471,36,6,11,6,13
20241017_173327.csv,7,0,0,0,0,0
20241017_093238.csv,1248,28,2,13,3,10
20241017_110247.csv,5522,126,23,39,13,51
20241017_143308.csv,5379,130,13,52,17,48
20241017_160317.csv,1344,27,6,12,5,4
20241017_120253.csv,7366,173,22,70,12,69
20241017_090235.csv,9,1,0,1,0,0
20241017_193338.csv,11,0,0,0,0,0
20241017_073226.csv,28,1,0,0,0,1
20241016_110126.csv,1704,22,1,10,2,9
20241016_153156.csv,7045,174,18,57,16,83
20241016_183215.csv,4650,99,21,15,6,57
20241016_100120.csv,96,3,0,1,0,2
20241016_170206.csv,8844,206,32,66,25,83
20241016_080108.csv,12,0,0,0,0,0
20241016_160200.csv,8320,173,22,72,20,59
20241016_070101.csv,92,1,0,1,0,0
20241016_113129.csv,3728,79,7,34,6,32
20241016_120133.csv,5917,102,5,59,15,23
20241016_173209.csv,7001,155,20,60,17,58
20241016_093117.csv,0,0,0,0,0,0
20241016_190219.csv,347,3,1,0,1,1
20241016_163203.csv,7727,160,22,64,24,50
20241016_180212.csv,6071,119,12,39,21,47
20241016_150152.csv,9598,210,28,80,19,83
20241016_133142.csv,8756,158,24,57,18,59
20241016_103123.csv,23,1,0,1,0,0
20241016_140146.csv,6724,136,13,49,25,49
20241016_130139.csv,9421,182,24,80,18,60
